,gameId,playId,weight_all_sum,db_ct,mean_pairwise_dist,mean_offset_db_orientation_abs
135,2022091100,719,2653,4,7.620919820833915,25.028274853801165
136,2022091100,741,2552,5,7.601058117858672,26.300704225352103
137,2022091100,762,2641,4,8.691929700919893,20.849295454545462
138,2022091100,783,2608,5,9.896869285703566,4.36155555555556
139,2022091100,807,2697,4,9.113373123504063,19.271084905660373
140,2022091100,828,2491,5,7.664265493094685,19.14988732394366
141,2022091100,870,2588,5,9.031181702313898,15.497155555555555
142,2022091100,914,2646,4,10.008908956933968,23.73852713178296
143,2022091100,935,2605,5,8.594286413048605,19.063061946902657
144,2022091100,956,2624,5,8.899646952805679,36.27647706422018
145,2022091100,996,2712,4,7.097146867303936,14.020799418604653
146,2022091100,1017,2624,5,8.231926849905879,28.93325301204819
147,2022091100,1046,2624,5,10.81758024461454,14.295849999999978
148,2022091100,1067,2646,4,8.16916798465505,14.616666666666653
149,2022091100,1088,2605,5,7.6372217804634674,14.128872340425527
150,2022091100,1170,2718,4,9.753122182516076,10.599331896551725
151,2022091100,1191,2488,5,10.311748102220482,15.748598130841117
152,2022091100,1231,2624,5,9.023367213996817,7.912049999999999
153,2022091100,1260,2624,5,10.197704966051267,20.61470526315791
154,2022091100,1281,2624,5,9.739121416279028,25.592847999999993
155,2022091100,1335,2604,5,10.32024182431958,13.343514018691582
156,2022091100,1359,2517,6,11.850987219599876,35.3103125
157,2022091100,1413,2685,4,9.955525842467397,16.356096491228072
158,2022091100,1466,2685,4,10.68877448725356,23.22407232704402
159,2022091100,1485,2608,5,13.19054889909618,17.80203076923077
160,2022091100,1514,2488,5,6.614655160443678,30.598352941176472
161,2022091100,1552,2592,5,9.124003988244382,29.79274666666667
162,2022091100,1587,2633,4,9.070697699458512,27.35757142857142
163,2022091100,1608,2592,5,8.776835534375216,27.643874999999998
164,2022091100,1651,2661,4,8.888475026411726,31.753943661971817
165,2022091100,1672,2620,5,8.961698186342037,21.024385321100908
166,2022091100,1713,2620,5,10.121674479289153,11.374833333333346
167,2022091100,1769,2517,5,11.62935617199429,13.777658914728676
168,2022091100,1793,2517,5,11.569076787897762,18.962055555555565
169,2022091100,1815,2517,5,11.322209860729469,13.741410526315786
170,2022091100,1887,2518,6,10.222950156931567,16.87688888888888
171,2022091100,1928,2480,7,13.199433904589082,16.099791666666672
172,2022091100,1952,2480,7,10.800315606233319,24.363523809523805
173,2022091100,2048,2608,5,9.998858060432603,20.887382978723412
174,2022091100,2069,2697,4,8.795746258235454,19.234784946236573
175,2022091100,2090,2505,5,9.908758397461558,11.746842105263164
176,2022091100,2114,2701,4,9.562212648161754,16.136769662921346
177,2022091100,2135,2612,5,10.732735730343373,20.729031250000002
178,2022091100,2159,2716,4,10.939765253883513,18.151438053097344
179,2022091100,2183,2546,5,9.269575775444272,19.17820253164556
180,2022091100,2204,2671,4,11.298531372495308,26.21561111111111
181,2022091100,2226,2582,5,10.41885273234512,10.468042105263157
182,2022091100,2245,2505,5,11.337383962499976,16.487646017699102
183,2022091100,2303,2661,4,7.0860906986362,14.350500000000004
184,2022091100,2332,2661,4,9.517266651776149,21.013061797752812
185,2022091100,2353,2661,4,10.121713575175665,32.16951986754967
186,2022091100,2374,2633,4,9.121214361072928,26.744014423076926
187,2022091100,2436,2650,4,5.375924950678309,21.314642857142857
188,2022091100,2491,2718,4,10.482060991935823,34.94864485981307
189,2022091100,2512,2718,4,10.599892110918585,39.79201704545455
190,2022091100,2533,2718,4,8.884194548385345,12.93313131313132
191,2022091100,2555,2505,5,9.647684890256391,10.763602649006629
192,2022091100,2595,2588,5,8.877930114876799,31.72188888888889
193,2022091100,2616,2588,5,8.91082392582415,20.994291891891898
194,2022091100,2640,2588,5,8.675361152311492,19.989932584269678
195,2022091100,2661,2624,5,11.226794350315728,14.242931034482757
196,2022091100,2683,2624,5,9.52649126656217,24.54440740740742
197,2022091100,2720,2656,4,10.550322155063482,35.29378947368422
198,2022091100,2741,2567,5,9.49469246790471,29.92785416666668
199,2022091100,2762,2488,5,11.79482254678371,15.38931914893617
200,2022091100,2841,2624,5,11.025434846842364,21.035964285714282
201,2022091100,2878,2624,5,8.448320150945875,27.780081632653058
202,2022091100,2899,2624,5,11.4780068782914,33.33821818181819
203,2022091100,2960,2624,5,7.689038240720369,13.304999999999996
204,2022091100,2984,2665,4,8.611012136771068,20.3100238095238
205,2022091100,3028,2605,5,8.369634656719118,20.58711578947368
206,2022091100,3050,2605,5,8.057534465400485,24.68998816568047
207,2022091100,3119,2721,4,11.473406179039745,26.148192771084346
208,2022091100,3148,2567,5,13.1955145776279,22.61436170212766
209,2022091100,3177,2567,5,14.407936827352097,22.297558441558447
210,2022091100,3201,2543,5,10.268440402106643,27.231333333333332
211,2022091100,3267,2588,5,8.6365837281134,14.905976470588234
212,2022091100,3289,2646,4,8.828908004032998,24.867480000000008
213,2022091100,3310,2501,6,10.367045991835193,22.956045751633983
214,2022091100,3334,2665,4,9.914070810529006,19.531638888888892
215,2022091100,3355,2665,4,11.707520875890362,36.01263071895426
216,2022091100,3379,2624,5,8.029265092866153,28.392198473282445
217,2022091100,3446,2596,5,9.098078295961448,12.232749999999987
218,2022091100,3475,2596,5,12.338837428599671,9.448894117647063
219,2022091100,3504,2596,5,12.69938881723805,11.423675675675678
220,2022091100,3526,2505,5,10.389550342990969,7.003223140495868
221,2022091100,3554,2505,5,11.79104080352125,13.562770491803292
222,2022091100,3578,2517,5,10.8665441127077,6.518878504672893
223,2022091100,3647,2515,5,10.805657623706605,6.380504065040645
224,2022091100,3671,2515,5,10.025120788207552,20.05270769230769
225,2022091100,3757,2648,4,8.792973225322413,38.58408273381294
226,2022091100,3778,2648,4,7.831496127956842,13.170359712230223
227,2022091100,3816,2624,5,7.976533028933726,18.68257142857143
228,2022091100,3888,2665,4,7.812633581921545,16.073428571428572
229,2022091100,3926,2669,5,8.26813699394895,16.524126126126117
230,2022091100,3964,2669,5,8.3174293909469,9.870168831168815
231,2022091100,4032,2505,5,11.830526759281547,11.808113821138226
232,2022091100,4068,2505,5,9.317404759543239,40.71111111111112
233,2022091100,4102,2505,5,13.026248637749303,21.27181094527362
234,2022091100,4131,2505,5,10.767431721656772,25.05858333333333
235,2022091100,4187,2518,6,9.211067417162376,37.279196078431376
236,2022091100,4210,2518,6,12.326495602784995,24.46009114583333
237,2022091100,4266,2518,6,14.249069171459944,31.289933333333327
238,2022091100,4307,2476,7,14.820402863340748,33.44423344947735
239,2022091101,63,2583,5,9.0292308795581,77.1220625
240,2022091101,85,2583,5,10.924513820658966,54.15562500000001
241,2022091101,109,2523,6,11.435512999396972,36.12211403508771
242,2022091101,184,2592,5,8.08660439656043,31.883225352112667
243,2022091101,213,2592,5,10.337621641784423,33.17582781456954
244,2022091101,251,2612,5,8.979095859992716,39.273882352941186
245,2022091101,272,2642,4,8.506713959664276,23.781543478260872
246,2022091101,296,2612,5,8.555388462566961,40.429161290322575
247,2022091101,317,2612,5,10.819698460979462,16.73871428571429
248,2022091101,339,2612,5,9.11769619095445,24.836386554621846
249,2022091101,361,2583,5,9.644255710335875,60.540695187165774
250,2022091101,417,2569,5,11.416349750047521,52.39347142857143
251,2022091101,438,2468,6,10.021492204262287,51.00554687499999
252,2022091101,521,2581,5,9.576021384225685,20.226344827586225
253,2022091101,542,2581,5,9.30709124434612,21.77941379310345
254,2022091101,599,2580,5,8.607963080369988,34.80342068965517
255,2022091101,620,2580,5,10.243689636587355,60.52571779141105
256,2022091101,641,2509,5,8.857105721280197,34.57444736842105
257,2022091101,686,2647,5,8.22857582991779,21.613489051094895
258,2022091101,708,2509,5,9.06153370388131,57.42014201183432
259,2022091101,748,2601,5,12.071548129569367,27.109607142857147
260,2022091101,772,2625,4,8.872490335262748,23.957714843749997
261,2022091101,850,2616,4,8.420285218496613,22.747657657657655
262,2022091101,883,2523,6,11.633181723420071,44.09616279069767
263,2022091101,993,2698,4,8.339793499383342,57.29368589743589
264,2022091101,1014,2698,4,10.465244649823253,30.229374999999983
265,2022091101,1036,2539,6,9.393345901313332,27.47138095238095
266,2022091101,1101,2612,5,12.14113319272913,34.41361702127659
267,2022091101,1122,2612,5,9.641464496792445,28.253381818181815
268,2022091101,1144,2586,5,9.87944202036774,26.164538461538445
269,2022091101,1166,2471,6,10.823306489512253,47.82617117117116
270,2022091101,1192,2650,4,8.150602171834635,25.923774509803906
271,2022091101,1213,2611,5,9.612921644223498,15.207645390070917
272,2022091101,1276,2858,1,4.771816436234323,32.60566666666668
273,2022091101,1338,2594,5,11.06454110343978,41.00831788079469
274,2022091101,1357,2580,5,12.094019931659709,35.274609375
275,2022091101,1384,2526,6,12.655587949860879,29.430453586497887
276,2022091101,1438,2652,4,10.084009510767054,42.51331349206349
277,2022091101,1468,2628,5,10.585966421695817,25.48261261261259
278,2022091101,1492,2517,5,8.965089358683924,29.994446153846145
279,2022091101,1516,2653,5,10.147247593096646,52.911042253521124
280,2022091101,1537,2668,5,6.647795252412985,38.34971052631578
281,2022091101,1564,2540,5,8.373833459462587,49.513966942148755
282,2022091101,1590,2602,4,7.791503276474833,41.438301526717574
283,2022091101,1616,2563,5,9.637067163126268,31.510162790697684
284,2022091101,1669,2622,4,8.748065742553287,41.961776315789464
285,2022091101,1691,2598,5,11.444467839304265,51.678680555555545
286,2022091101,1720,2569,5,8.264084131371522,40.088653465346546
287,2022091101,1744,2567,5,15.722762148050904,47.15258823529412
288,2022091101,1785,2567,5,10.485301905097842,32.91706024096385
289,2022091101,1826,2768,3,8.965542796804082,69.36247311827957
290,2022091101,1879,2623,5,7.9452249111469975,47.866
291,2022091101,1901,2623,5,11.492649712291946,29.398712121212135
292,2022091101,1945,2493,6,13.643298841709436,49.35155763239876
293,2022091101,1980,2623,5,9.552103662578643,37.882448275862075
294,2022091101,2027,2670,4,8.778619809005212,26.87846666666666
295,2022091101,2089,2707,4,9.096425229558772,24.27684027777778
296,2022091101,2199,2524,5,9.317592847039972,38.84230612244898
297,2022091101,2227,2562,4,6.56773745860428,26.920340909090903
298,2022091101,2298,2644,4,10.781299629601586,43.98905120481929
299,2022091101,2320,2612,5,10.24896308688539,57.30644000000001
300,2022091101,2341,2517,5,11.010333493389865,36.045243243243235
301,2022091101,2365,2612,5,8.65592814979144,27.128013245033124
302,2022091101,2386,2612,5,8.877212676413059,38.705520000000014
303,2022091101,2431,2634,5,7.4706977553055625,27.000399999999996
304,2022091101,2452,2634,5,10.568691654960773,32.721210084033615
305,2022091101,2478,2644,4,9.611221566534796,29.558720930232553
306,2022091101,2501,2664,4,8.381444966160325,15.30180803571428
307,2022091101,2545,2610,5,8.343895143305765,39.52618487394959
308,2022091101,2629,2616,4,8.234580469156054,18.549197247706424
309,2022091101,2683,2616,4,9.984823476837972,24.36678571428571
310,2022091101,2704,2592,5,10.083969599931413,42.005359999999996
311,2022091101,2723,2468,6,11.089828259256189,19.619118895966025
312,2022091101,2783,2613,5,11.5338795531099,48.85845535714285
313,2022091101,2832,2613,5,8.079427993965345,55.279999999999994
314,2022091101,2930,2639,4,7.787196184395762,38.371792763157885
315,2022091101,2951,2581,5,10.288633561222163,26.96607633587787
316,2022091101,2980,2587,5,11.787185069450057,32.37042222222222
317,2022091101,3006,2587,5,10.700200458041124,21.818153846153855
318,2022091101,3040,2587,5,12.087703304083256,21.197828125000008
319,2022091101,3080,2526,6,13.006959862848095,41.42029166666667
320,2022091101,3101,2572,5,10.226126624567952,25.164943820224728
321,2022091101,3125,2580,5,9.674839214474792,49.96239215686275
322,2022091101,3146,2580,5,8.890032192257316,36.78745762711864
323,2022091101,3168,2572,5,9.672964207537994,52.732149068322975
324,2022091101,3221,2665,4,8.679399520169692,35.74484042553192
325,2022091101,3242,2665,4,9.003074645718831,23.161541095890406
326,2022091101,3263,2665,4,8.483250400170654,59.678369565217395
327,2022091101,3287,2580,4,7.546982187227344,30.349327586206883
328,2022091101,3315,2580,4,9.620456392420714,22.800762032085565
329,2022091101,3336,2597,4,7.5822984310245625,25.79486238532109
330,2022091101,3357,2666,4,7.2433420397276524,36.96079754601227
331,2022091101,3378,2651,4,9.517806864440129,20.42419934640523
332,2022091101,3399,2599,5,7.318609130834478,16.592406504065043
333,2022091101,3454,2607,4,10.941583801392275,55.5108695652174
334,2022091101,3545,2667,4,11.043860722252326,15.449280303030292
335,2022091101,3569,2667,4,8.905470408271082,29.06720297029704
336,2022091101,3591,2583,5,9.13307354466256,21.77161849710983
337,2022091101,3615,2636,4,8.593594673725136,39.255442176870744
338,2022091101,3669,2597,4,8.105708059853017,35.702130281690145
339,2022091101,3707,2627,5,7.919149042608216,25.952535433070885
340,2022091101,3750,2509,5,4.667348148997585,66.5873469387755
341,2022091101,3789,2569,5,10.766720627237861,78.309125
342,2022091101,3841,2569,5,12.703579973137836,51.80331428571429
343,2022091101,3862,2569,5,12.488652364898657,34.333934426229504
344,2022091101,3897,2569,5,10.487336896898242,16.486086206896555
345,2022091101,3923,2607,4,7.678714614529662,34.03679435483871
346,2022091101,3961,2569,5,11.261741020486834,17.250201834862388
347,2022091101,4104,2500,5,11.075556756690618,40.76709677419355
348,2022091101,4128,2500,5,10.21695258875455,45.99688888888888
349,2022091101,4174,2563,5,10.853356059950555,66.195
350,2022091101,4242,2468,6,12.851564730924363,59.49329096045198
351,2022091102,64,2567,5,10.63748121768874,16.80880808080807
352,2022091102,86,2567,5,9.771360652585807,19.763254901960796
353,2022091102,107,2567,5,8.444251028268976,19.85130769230771
354,2022091102,145,2573,5,8.336468281385036,24.76068041237114
355,2022091102,189,2573,5,8.276395914125668,28.498695035460987
356,2022091102,218,2612,4,7.938988742136915,18.21679411764707
357,2022091102,239,2573,5,8.359611651363604,23.183517241379313
358,2022091102,268,2573,5,9.678468815065758,15.963074380165285
359,2022091102,322,2608,4,9.178142729317097,29.695277777777775
360,2022091102,343,2608,4,9.509409933318814,16.771851851851864
361,2022091102,364,2555,5,12.139841616993987,8.914872340425529
362,2022091102,388,2631,4,7.652481991657975,13.758277777777778
363,2022091102,467,2590,5,8.742804762269767,13.514462093862807
364,2022091102,488,2542,5,10.956722792776963,20.56302469135802
365,2022091102,531,2590,5,10.02371223874095,22.906625
366,2022091102,552,2629,4,8.401313026954975,22.41154545454546
367,2022091102,574,2629,4,7.554847769704902,12.8678125
368,2022091102,595,2579,5,10.234059927004974,8.351999999999999
369,2022091102,698,2612,4,8.698088043786136,20.19655303030303
370,2022091102,756,2612,4,9.164623279728428,21.586887755102055
371,2022091102,800,2583,4,9.574661825876667,22.377803030303014
372,2022091102,821,2542,5,10.71777060651654,9.253303030303034
373,2022091102,900,2612,4,8.683025507446995,26.72969026548673
374,2022091102,921,2612,4,8.017576193551447,28.25675480769231
375,2022091102,942,2509,5,8.05569525962017,26.54387155963301
376,2022091102,989,2621,4,7.34143905961546,16.911936274509806
377,2022091102,1029,2621,4,9.278063089050347,14.220639534883716
378,2022091102,1050,2542,5,11.740916230937842,21.787641509433957
379,2022091102,1107,2573,5,9.512212283115128,21.45664406779661
380,2022091102,1133,2573,5,9.808089084956313,33.237515151515154
381,2022091102,1162,2573,5,9.061685959996806,21.5564403669725
382,2022091102,1183,2573,5,8.58960850005961,20.160601769911505
383,2022091102,1204,2612,4,8.800708921147923,6.807036082474241
384,2022091102,1265,2612,4,7.269917578640852,10.353433734939749
385,2022091102,1286,2573,5,10.559216184780922,19.483285714285707
386,2022091102,1363,2622,4,10.36908699611343,13.672984693877538
387,2022091102,1384,2622,4,7.830380574313106,13.515098039215694
388,2022091102,1406,2567,5,11.529877376881263,12.695768595041311
389,2022091102,1472,2629,4,7.646083628630217,11.985387931034467
390,2022091102,1493,2590,5,9.543584902768405,24.21339393939394
391,2022091102,1562,2515,5,10.338721204390927,16.666038461538477
392,2022091102,1588,2646,4,8.137551734468307,17.975351562500002
393,2022091102,1609,2607,5,9.140728856361132,24.192296296296302
394,2022091102,1631,2573,5,8.675760779548748,19.409956521739133
395,2022091102,1700,2606,4,9.197404404764637,11.478249999999989
396,2022091102,1726,2565,5,7.554617840674441,18.07082105263159
397,2022091102,1794,2565,5,10.583257568495862,16.547590361445792
398,2022091102,1815,2606,4,10.44978712090185,15.251933962264154
399,2022091102,1837,2562,5,10.854286438804914,22.473629629629624
400,2022091102,1869,2572,5,10.471188758696483,24.819544117647048
401,2022091102,1907,2562,5,11.025751558926563,36.65979411764705
402,2022091102,1928,2562,5,12.400042936114566,11.773047619047635
403,2022091102,1954,2537,5,8.786197447401578,26.161103448275874
404,2022091102,1992,2537,5,11.95498626962629,11.42778378378378
405,2022091102,2065,2573,5,8.867958090200831,27.781586206896556
406,2022091102,2103,2573,5,9.333729502651407,31.303890109890112
407,2022091102,2132,2573,5,11.968140036216818,20.633282051282038
408,2022091102,2173,2466,6,23.59596790078188,24.305403225806458
409,2022091102,2238,2587,5,8.676628381661743,19.14356291390729
410,2022091102,2259,2587,5,8.264323423500754,22.29967213114753
411,2022091102,2281,2626,4,8.051093001002751,28.093431818181813
412,2022091102,2302,2523,5,9.024126821497243,20.927428571428578
413,2022091102,2331,2576,5,9.034822449106041,14.165098591549304
414,2022091102,2352,2615,4,7.377876913055146,22.02661392405063
415,2022091102,2373,2615,4,6.731981534936593,16.99186170212765
416,2022091102,2394,2615,4,6.747840500720447,21.72922897196262
417,2022091102,2415,2576,5,6.32900447022712,13.283471074380174
418,2022091102,2436,2590,5,8.795914151941835,17.70756603773585
419,2022091102,2511,2633,4,10.48877214138414,13.65185714285714
420,2022091102,2532,2633,4,7.6142222973132565,13.775416666666665
421,2022091102,2596,2608,4,8.236188184475685,12.394787735849036
422,2022091102,2618,2608,4,8.479993075801703,15.714126213592245
423,2022091102,2639,2542,5,7.077814369023899,21.63603278688523
424,2022091102,2717,2587,5,8.914270272302925,27.8966976744186
425,2022091102,2738,2587,5,8.116514301452797,19.622122807017547
426,2022091102,2759,2573,5,12.396782122750567,26.45762264150943
427,2022091102,2783,2576,5,7.783414910695962,16.907716981132076
428,2022091102,2804,2576,5,9.219426962773122,18.235985507246376
429,2022091102,2837,2538,5,9.694722927225891,32.54579381443298
430,2022091102,2894,2581,5,8.685583652544082,19.98418181818181
431,2022091102,2923,2622,4,8.192244755356906,13.585067567567577
432,2022091102,2945,2622,4,9.033146071055432,23.601666666666667
433,2022091102,2966,2567,5,11.312074240257505,30.055494505494504
434,2022091102,3022,2621,4,9.406305821595797,19.367909090909095
435,2022091102,3043,2621,4,6.413069434473158,10.659435028248595
436,2022091102,3064,2621,4,6.1545368883979625,18.696452380952387
437,2022091102,3096,2617,4,7.542841930697478,18.06182989690722
438,2022091102,3119,2595,5,10.91231789994543,18.465568965517235
439,2022091102,3148,2617,4,7.214062983927169,9.027213541666669
440,2022091102,3231,2573,5,9.99604005793463,23.739300970873774
441,2022091102,3315,2573,5,11.984762077322415,17.187496062992135
442,2022091102,3336,2573,5,9.481766541299404,7.779094339622645
443,2022091102,3360,2590,5,8.558966842030044,18.723346153846155
444,2022091102,3381,2590,5,8.306518726941256,19.044519230769236
445,2022091102,3402,2515,5,9.265356120421556,22.278054545454545
446,2022091102,3449,2567,5,10.51328256163458,19.69194074074074
447,2022091102,3470,2567,5,6.940154006505035,14.793387387387373
448,2022091102,3502,2608,4,6.15992182862513,21.205806451612915
449,2022091102,3523,2608,4,7.715110347025187,21.738763157894738
450,2022091102,3628,2573,5,10.880373154410755,24.929872340425533
451,2022091102,3652,2612,4,6.4623731772203294,35.687592592592594
452,2022091102,3673,2573,5,7.383062302334415,28.350679245283025
