,gameId,playId,a_mean,a_max,y_delta,dis_sum
37,2022090800,1254,-2.227333333333333,-4.37,-1.59,-1.5799999999999998
38,2022090800,1286,-2.585333333333333,-5.17,-2.16,-2.1500000000000004
39,2022090800,1315,-0.11199999999999993,-0.25,-0.02,-0.38
40,2022090800,1334,-0.7579999999999999,-0.7599999999999998,-0.01,-0.39
41,2022090800,1358,-0.8886666666666668,-0.4099999999999999,-0.26,-1.1
42,2022090800,1385,-0.07,-0.7300000000000002,-0.01,-0.05
43,2022090800,1406,-0.016666666666666677,-0.2899999999999999,-0.0,-0.27
44,2022090800,1427,-0.738,-0.69,-1.11,-1.2800000000000002
45,2022090800,1483,-0.39466666666666667,-0.43,-0.02,-0.14
46,2022090800,1504,-0.4613333333333333,-0.8599999999999999,-0.01,-0.06999999999999998
47,2022090800,1563,-0.0040000000000000036,-0.12999999999999998,-0.01,-0.16
48,2022090800,1609,-0.07333333333333333,-0.25,-0.06,-0.03
49,2022090800,1635,-0.008666666666666684,-0.08999999999999997,-0.01,-0.010000000000000002
50,2022090800,1657,-0.033333333333333326,-0.54,0.0,-0.14
51,2022090800,1712,-0.021333333333333343,-0.37000000000000005,-0.02,-0.13
52,2022090800,1736,-0.2526666666666666,-0.35,-0.22,-0.12
53,2022090800,1757,-2.8160000000000003,-3.95,0.0,-3.78
54,2022090800,1800,-0.04133333333333332,-0.12,-0.0,0.0
55,2022090800,1836,-0.22399999999999998,-0.47999999999999987,-0.01,-0.46
56,2022090800,1946,-0.043333333333333335,-0.21999999999999986,-0.03,-0.26
57,2022090800,1967,-0.20800000000000002,-0.33000000000000007,-0.03,-0.07999999999999999
58,2022090800,1991,-0.24866666666666665,-0.08999999999999986,-0.05,-0.19
59,2022090800,2043,-0.9586666666666667,-4.84,-0.01,-0.14999999999999997
60,2022090800,2072,-0.6473333333333333,-3.6499999999999995,-0.01,-0.09999999999999999
61,2022090800,2093,-0.13599999999999998,-0.10999999999999999,-0.01,-0.1
62,2022090800,2137,-0.07533333333333336,-1.0099999999999998,0.0,-0.10999999999999999
63,2022090800,2163,-2.83,-4.72,-0.01,-2.8
64,2022090800,2184,-0.014666666666666606,-0.25,-0.07,-0.14
65,2022090800,2208,-2.474,-3.7200000000000006,-0.01,-2.77
66,2022090800,2288,-3.2373333333333334,-6.0,-2.92,-3.12
67,2022090800,2336,-3.2620000000000005,-5.17,-0.01,-4.38
68,2022090800,2360,-0.006000000000000005,-0.010000000000000009,-0.02,-0.08
69,2022090800,2381,-0.2046666666666667,0.0,-0.08,-0.010000000000000009
70,2022090800,2400,-0.2666666666666666,-0.22999999999999998,-0.06,-0.12000000000000005
71,2022090800,2464,-0.17333333333333328,-0.32999999999999996,-0.14,-7.37
72,2022090800,2485,-0.03133333333333331,-0.10999999999999988,-0.02,-0.07
73,2022090800,2506,-2.530666666666667,-4.51,-0.03,-1.7500000000000002
74,2022090800,2527,-2.2253333333333334,-7.32,-0.03,-8.690000000000001
75,2022090800,2551,-0.636,-0.77,-0.02,-0.45999999999999996
76,2022090800,2572,-1.026,-1.0999999999999999,-4.44,-4.42
77,2022090800,2599,-0.10200000000000001,-0.06000000000000005,-0.02,-0.060000000000000005
78,2022090800,2623,-0.22266666666666668,-0.08999999999999997,-0.02,-0.12
79,2022090800,2688,-1.702,-1.77,-2.87,-3.24
80,2022090800,2712,-3.3753333333333333,-5.28,-3.37,-2.97
81,2022090800,2733,-2.876,-4.109999999999999,-3.44,-3.37
82,2022090800,2755,-1.3546666666666667,-1.28,-0.0,-4.760000000000001
83,2022090800,2815,-0.16,-0.28,0.0,-0.07000000000000003
84,2022090800,2839,-0.04933333333333334,-0.21999999999999997,0.0,-0.12
85,2022090800,2860,-0.5820000000000001,-0.3500000000000001,-0.1,-0.28
86,2022090800,2884,-0.10200000000000004,-0.8999999999999999,-0.01,-0.35
87,2022090800,2908,-0.01833333333333334,-0.030000000000000027,-0.03,-0.03
88,2022090800,2934,-0.35999999999999993,-0.4999999999999999,-0.23,-0.21000000000000002
89,2022090800,2958,-0.013999999999999999,-0.20999999999999996,-0.04,-0.009999999999999995
90,2022090800,2979,-1.08,-2.73,-7.94,-8.29
91,2022090800,3047,-0.4926666666666667,-0.21999999999999997,-0.01,-0.48000000000000004
92,2022090800,3092,-1.2513333333333332,-0.8300000000000001,-4.16,-4.55
93,2022090800,3121,-0.16266666666666665,-0.74,-0.02,-0.01999999999999999
94,2022090800,3145,-1.1033333333333333,-1.0200000000000002,-0.21,-0.15999999999999992
95,2022090800,3166,-0.224,-0.19999999999999996,0.0,-0.33
96,2022090800,3190,-0.12333333333333335,-0.42000000000000004,-0.01,-0.22999999999999998
97,2022090800,3214,-0.4606666666666667,-0.6499999999999999,0.0,-0.16000000000000003
98,2022090800,3262,-2.3706666666666667,-3.84,0.0,-9.59
99,2022090800,3283,-2.0086666666666666,-2.34,-3.18,-3.2
100,2022090800,3304,-2.127333333333333,-0.25,-2.66,-3.16
101,2022090800,3341,-0.06733333333333336,-0.06999999999999995,-0.01,-0.13
102,2022090800,3362,-0.06625,-0.12,-0.01,-0.05000000000000002
103,2022090800,3407,-0.003999999999999948,-0.24,-0.0,-0.26
104,2022090800,3431,-0.45533333333333337,-0.79,-0.02,-0.28
105,2022090800,3455,-0.028666666666666618,-0.29000000000000004,-0.04,-0.27
106,2022090800,3489,-0.45999999999999996,-0.45999999999999996,0.0,0.0
107,2022090800,3513,-0.049333333333333285,-0.6,-0.08,-0.07999999999999996
108,2022090800,3537,-0.1566666666666667,-0.07999999999999996,-0.06,-0.29000000000000004
109,2022090800,3576,-0.02333333333333333,-0.02999999999999997,0.0,-0.29
110,2022090800,3617,-0.5925,-0.69,-0.01,0.0
111,2022090800,3636,-3.0853333333333337,-3.7700000000000005,-3.73,-3.83
112,2022090800,3674,-1.062,-1.5999999999999996,-3.8,-3.8200000000000003
113,2022090800,3696,-0.0013333333333333253,-0.05999999999999994,-0.03,-0.10999999999999999
114,2022091100,57,-2.48,-3.5699999999999994,-0.0,-8.93
115,2022091100,78,-0.02600000000000001,-0.2499999999999999,-0.01,-0.06
116,2022091100,99,-0.1146666666666667,-0.07000000000000006,-0.02,-0.019999999999999962
117,2022091100,121,-2.214,-2.75,0.0,-2.54
118,2022091100,145,-0.007333333333333331,-0.040000000000000036,-0.03,-0.13
119,2022091100,166,-3.234,-4.26,0.0,-6.46
120,2022091100,190,-1.4366666666666665,-1.7400000000000002,-7.65,-8.200000000000001
121,2022091100,212,-2.080666666666666,-2.4400000000000004,-0.02,-8.83
122,2022091100,233,-0.17933333333333334,-0.010000000000000009,-0.02,-0.13999999999999999
123,2022091100,301,-0.0013333333333333391,-0.22999999999999998,-0.01,-0.11000000000000001
124,2022091100,322,-0.04333333333333335,-0.030000000000000027,-0.03,-0.08
125,2022091100,348,-0.033999999999999996,-0.06,-0.02,-0.12000000000000001
126,2022091100,395,-3.0359999999999996,-3.3200000000000003,-3.32,-3.53
127,2022091100,419,-0.015333333333333338,-0.08999999999999997,0.0,-0.01999999999999999
128,2022091100,458,-0.08533333333333332,-0.3999999999999999,-0.05,-0.1
129,2022091100,501,-2.750666666666666,-4.75,-0.02,-8.719999999999999
130,2022091100,522,-0.022666666666666724,-0.3600000000000001,-0.06,-0.010000000000000009
131,2022091100,546,-1.1653333333333336,-2.44,-5.58,-5.68
132,2022091100,572,-0.09733333333333331,-0.09999999999999998,-0.06,-0.020000000000000018
133,2022091100,594,-0.2246666666666667,-0.18999999999999995,-0.06,-0.11000000000000001
134,2022091100,679,-1.556,-2.0199999999999996,-0.02,-9.040000000000001
135,2022091100,719,-0.11733333333333333,-0.35,-0.05,-0.07999999999999999
136,2022091100,741,-3.909333333333333,-5.65,-5.2,-5.3999999999999995
137,2022091100,762,-0.276,-0.5300000000000001,-0.11,-0.26
138,2022091100,783,-0.308,-0.4700000000000001,-0.09,-0.14
139,2022091100,807,-0.015333333333333324,-0.02999999999999997,-0.02,-0.18000000000000005
140,2022091100,828,-0.025333333333333374,-0.4600000000000001,-0.02,-0.07999999999999999
141,2022091100,870,-1.2973333333333334,-2.72,-0.98,-1.0299999999999998
142,2022091100,914,-2.756666666666667,-3.4299999999999997,-7.95,-8.41
143,2022091100,935,-0.017999999999999988,-0.10000000000000009,-0.02,-0.08
144,2022091100,956,-0.009333333333333332,-0.17000000000000015,-0.01,-0.010000000000000002
145,2022091100,996,-1.0280000000000002,-1.7,-0.01,-0.51
146,2022091100,1017,-1.2513333333333332,-2.27,-8.63,-9.0
147,2022091100,1046,-0.06600000000000003,-0.18999999999999995,-0.06,-0.01999999999999999
148,2022091100,1067,-2.536,-2.92,-7.99,-8.379999999999999
149,2022091100,1088,-0.034,-0.33999999999999986,-0.03,-0.08
150,2022091100,1170,-2.784666666666667,-3.42,-6.11,-6.18
151,2022091100,1191,-0.11133333333333334,-0.32,0.0,-0.11
152,2022091100,1231,-0.006000000000000033,-0.24,0.0,-0.11000000000000001
153,2022091100,1260,-0.05466666666666664,-0.06000000000000005,-0.01,0.0
154,2022091100,1281,-0.3246666666666666,-0.30999999999999994,-0.18,-0.020000000000000018
155,2022091100,1335,-0.24133333333333334,-0.12,-0.01,-0.16
156,2022091100,1359,-0.10800000000000001,-0.74,-0.01,-0.030000000000000002
157,2022091100,1413,-3.9093333333333335,-5.78,-2.81,-3.8
158,2022091100,1466,-0.029999999999999992,-0.010000000000000009,-0.02,-0.010000000000000009
159,2022091100,1485,-0.21066666666666667,-0.3999999999999999,-0.01,-0.1
160,2022091100,1514,-0.6020000000000003,-0.7200000000000002,-0.08,-1.1199999999999999
161,2022091100,1552,-0.6046666666666667,-0.12,-1.04,-1.2000000000000002
162,2022091100,1587,-0.016,-0.14,0.0,-0.12
163,2022091100,1608,0.0,-0.11999999999999988,-0.01,-0.020000000000000004
164,2022091100,1651,-3.0653333333333337,-3.37,-5.2,-5.4799999999999995
165,2022091100,1672,-2.5006666666666666,-3.0,-7.71,-8.55
166,2022091100,1713,-0.013999999999999957,-0.2699999999999998,-0.03,-0.06999999999999999
167,2022091100,1769,-0.014666666666666661,-0.09000000000000002,-0.03,-0.11
168,2022091100,1793,-0.029333333333333322,-0.21999999999999997,-0.04,0.0
169,2022091100,1815,-0.08133333333333334,-0.41000000000000003,-0.01,-0.009999999999999995
170,2022091100,1887,-0.1,-0.5,-0.03,-0.13
171,2022091100,1928,-0.012000000000000004,-0.030000000000000027,0.0,0.0
172,2022091100,1952,-0.0026666666666666783,-0.11000000000000004,-0.03,0.0
173,2022091100,2048,-1.0146666666666668,-0.78,-0.02,-7.040000000000001
174,2022091100,2069,-1.2386666666666666,-1.31,-0.02,-10.54
175,2022091100,2090,-0.374,-0.41000000000000003,-0.01,-0.2
176,2022091100,2114,-0.2246666666666668,-0.06000000000000005,-0.12,-0.35000000000000003
177,2022091100,2135,-0.07400000000000001,-0.08999999999999997,-0.01,-0.03
178,2022091100,2159,-0.2686666666666667,-0.59,-0.07,-0.009999999999999981
179,2022091100,2183,-1.3473333333333335,-1.5499999999999998,-0.0,-8.229999999999999
180,2022091100,2204,-2.1853333333333333,-3.4499999999999997,-5.75,-6.21
181,2022091100,2226,-0.1293333333333333,-0.5700000000000001,-0.06,-0.05000000000000002
182,2022091100,2245,-0.16066666666666665,-0.040000000000000036,-0.05,-0.04000000000000001
183,2022091100,2303,-3.1286666666666667,-4.220000000000001,-4.76,-4.77
184,2022091100,2332,-1.1506666666666665,-2.33,-0.03,-0.85
185,2022091100,2353,-0.03799999999999999,-0.08999999999999986,-0.01,-0.06
186,2022091100,2374,-2.1120000000000005,-1.85,-0.01,-4.16
187,2022091100,2436,-0.0026666666666666505,-0.05999999999999983,-0.02,-0.019999999999999997
188,2022091100,2491,-1.838,-3.39,0.0,-7.29
189,2022091100,2512,-0.44799999999999995,-0.7499999999999999,-0.01,-0.07
190,2022091100,2533,-0.005333333333333329,-0.38000000000000006,0.0,-0.010000000000000009
191,2022091100,2555,-0.3206666666666667,-0.22999999999999998,-0.03,-0.13
192,2022091100,2595,-0.09466666666666662,-0.31999999999999995,-0.02,-0.04999999999999999
193,2022091100,2616,-0.017333333333333326,-0.05999999999999994,-0.01,-0.11
194,2022091100,2640,-0.03666666666666667,-0.12,-0.06,-0.14
195,2022091100,2661,-0.037333333333333316,-0.43000000000000005,-0.03,-0.009999999999999995
196,2022091100,2683,-0.058666666666666645,-0.020000000000000018,-0.07,-0.010000000000000009
197,2022091100,2720,-2.9986666666666664,-5.73,-0.01,-4.32
198,2022091100,2741,-1.2866666666666666,-2.1199999999999997,-7.17,-7.63
199,2022091100,2762,-0.06066666666666669,-0.44,-0.03,-0.009999999999999981
200,2022091100,2841,-0.029333333333333336,-0.010000000000000009,-0.0,-0.19999999999999998
201,2022091100,2878,-0.11600000000000002,-0.07999999999999996,-0.11,-0.15999999999999998
202,2022091100,2899,-0.10466666666666669,-0.33000000000000007,-0.11,-0.21000000000000002
203,2022091100,2960,-0.01733333333333334,-0.1100000000000001,0.0,-0.13999999999999999
204,2022091100,2984,-1.9706666666666668,-1.58,-0.02,-3.5599999999999996
205,2022091100,3028,-0.04199999999999998,-0.26,-0.27,-0.46
206,2022091100,3050,-2.1959999999999997,-2.01,-5.13,-5.140000000000001
207,2022091100,3119,-0.07333333333333333,-0.16999999999999998,-0.06,-0.13
208,2022091100,3148,-0.05466666666666668,-0.09999999999999998,-0.0,-0.04000000000000001
209,2022091100,3177,-0.14400000000000002,-0.2500000000000001,-0.0,-0.039999999999999994
210,2022091100,3201,-0.316,-0.35,-0.02,-0.08000000000000002
211,2022091100,3267,-0.08066666666666666,-0.06000000000000005,-0.16,-0.18999999999999997
212,2022091100,3289,-2.202,-2.17,-0.01,-7.94
213,2022091100,3310,-0.9173333333333333,-1.9499999999999997,-0.01,-8.53
214,2022091100,3334,-0.04000000000000001,-0.2300000000000001,0.0,-0.06999999999999999
215,2022091100,3355,-0.07533333333333334,-0.020000000000000018,-0.0,-0.010000000000000002
216,2022091100,3379,-1.2306666666666666,-2.52,-0.01,-0.51
217,2022091100,3446,-0.11133333333333333,-0.66,-0.04,-0.03
218,2022091100,3475,-0.01733333333333334,-0.54,-0.03,-0.09000000000000001
219,2022091100,3504,-0.059333333333333335,-0.6799999999999999,-0.01,-0.04999999999999999
220,2022091100,3526,-0.15333333333333332,-0.07,-0.02,-0.24
221,2022091100,3554,-0.061999999999999986,-0.08000000000000002,-0.01,-0.06
222,2022091100,3578,-0.0033333333333333335,-0.049999999999999996,-0.0,-0.03
223,2022091100,3647,-0.056000000000000015,-0.6300000000000001,0.0,-0.030000000000000013
224,2022091100,3671,-0.134,-0.94,-0.01,-0.05000000000000002
225,2022091100,3757,-2.059333333333333,-2.55,-0.01,-10.0
226,2022091100,3778,-1.9000000000000004,-2.86,0.0,-10.12
227,2022091100,3816,-0.28133333333333344,-0.47,-0.04,-0.19999999999999998
228,2022091100,3888,-2.1086666666666667,-3.34,0.0,-10.06
229,2022091100,3926,-2.3746666666666663,-2.7700000000000005,-0.01,-8.860000000000001
230,2022091100,3964,-0.02799999999999994,-0.19999999999999996,-0.02,-0.04000000000000001
231,2022091100,4032,-0.05266666666666667,-0.08000000000000007,0.0,-0.01999999999999999
232,2022091100,4068,-0.2566666666666667,-0.23999999999999988,-0.18,-0.10000000000000003
233,2022091100,4102,-0.04000000000000001,-0.32000000000000006,-0.0,-0.08
234,2022091100,4131,-0.049333333333333285,-0.45000000000000007,-0.01,-0.59
235,2022091100,4187,-0.12533333333333335,-0.3600000000000001,-0.1,-0.04000000000000001
236,2022091100,4210,-0.05133333333333334,-0.1100000000000001,-0.05,-0.03999999999999998
237,2022091100,4266,-0.14733333333333332,-0.55,-0.01,-0.039999999999999994
238,2022091100,4307,-0.08666666666666661,-0.44999999999999996,-0.0,-0.04999999999999999
239,2022091101,63,-0.004666666666666708,-0.020000000000000018,-0.01,0.0
240,2022091101,85,-0.948,-0.09000000000000008,-3.75,-3.6099999999999994
241,2022091101,109,-0.07199999999999998,-0.10999999999999999,-0.01,-0.020000000000000018
242,2022091101,184,-3.858,-2.5,-3.25,-4.43
243,2022091101,213,-1.8593333333333335,-1.6099999999999999,-0.6,-6.7299999999999995
244,2022091101,251,-1.7253333333333332,-2.05,-0.01,-7.04
245,2022091101,272,-1.9673333333333334,-2.64,-3.24,-0.9799999999999995
246,2022091101,296,-2.9933333333333336,-4.16,-5.94,-5.56
247,2022091101,317,-0.408,-0.53,-0.27,-0.21999999999999997
248,2022091101,339,-1.5206666666666666,-2.4400000000000004,-1.03,-1.1400000000000001
249,2022091101,361,-0.30066666666666664,-0.09999999999999987,-0.15,-0.08999999999999997
250,2022091101,417,-0.21466666666666667,-0.16000000000000014,0.0,-0.17000000000000004
251,2022091101,438,-0.664,-0.1200000000000001,-0.96,-0.62
252,2022091101,521,-1.3339999999999999,-1.18,-0.53,-1.15
253,2022091101,542,-0.18999999999999995,-0.6799999999999999,-0.02,-0.13
254,2022091101,599,-0.4939999999999999,-0.22999999999999998,-0.04,-0.5799999999999998
255,2022091101,620,-0.30933333333333335,-0.03000000000000025,-0.07,-0.29999999999999993
256,2022091101,641,-0.5939999999999999,-0.9200000000000002,-0.04,-0.6900000000000001
257,2022091101,686,-0.9173333333333333,-0.25,-0.95,-0.79
258,2022091101,708,-0.1326666666666667,-1.3800000000000001,-0.09,-0.010000000000000009
259,2022091101,748,-0.21200000000000002,-1.2,-0.04,-0.010000000000000009
260,2022091101,772,-0.19000000000000006,-0.48,-0.53,-0.97
261,2022091101,850,-0.026666666666666616,-0.09000000000000008,-0.82,-1.3900000000000001
262,2022091101,883,-0.06666666666666665,-0.10000000000000009,-0.01,-0.010000000000000009
263,2022091101,993,-1.676,-1.5399999999999998,-0.03,-2.51
264,2022091101,1014,-0.02533333333333332,-0.15000000000000002,-0.07,-0.25000000000000006
265,2022091101,1036,-0.21399999999999997,-0.54,-0.44,-0.09999999999999998
266,2022091101,1101,-0.04600000000000001,0.0,-0.02,-0.2
267,2022091101,1122,-0.04799999999999999,-0.5,-0.05,-0.09000000000000001
268,2022091101,1144,-0.009333333333333318,-0.5999999999999999,-0.02,-0.010000000000000009
269,2022091101,1166,-0.03866666666666668,-0.9099999999999999,-0.03,-0.22000000000000003
270,2022091101,1192,-2.2653333333333334,-4.95,-5.17,-5.91
271,2022091101,1213,-0.20400000000000001,-0.3799999999999999,-0.07,-0.45
272,2022091101,1276,-2.2339999999999995,-1.88,-0.09,-2.5700000000000003
273,2022091101,1338,-0.022666666666666696,-0.1399999999999999,-0.04,-0.11
274,2022091101,1357,-1.0433333333333334,-0.3799999999999999,-0.03,-1.5699999999999998
275,2022091101,1384,-0.706,-0.7400000000000002,0.0,-0.49000000000000005
276,2022091101,1438,-0.8086666666666668,-0.4200000000000004,-0.06,-1.1300000000000001
277,2022091101,1468,-0.30200000000000016,-1.5599999999999998,-0.19,-0.61
278,2022091101,1492,-0.1166666666666667,-0.7000000000000001,-0.06,-0.6100000000000001
279,2022091101,1516,-1.9226666666666667,-2.7300000000000004,0.0,-5.7
280,2022091101,1537,-0.4626666666666667,-1.0999999999999999,-6.1,-5.880000000000001
281,2022091101,1564,-0.08866666666666667,-0.08000000000000007,-0.07,-0.9300000000000002
282,2022091101,1590,-0.6440000000000001,-0.4500000000000002,-1.44,-1.2999999999999998
283,2022091101,1616,-0.0006666666666667043,-0.039999999999999813,-0.11,-0.11000000000000001
284,2022091101,1669,-0.03666666666666665,-0.26,-0.01,-0.12
285,2022091101,1691,-0.3480000000000001,-1.46,-0.26,-0.24
286,2022091101,1720,-0.2753333333333333,-0.10000000000000009,-0.02,-0.10999999999999999
287,2022091101,1744,-0.49666666666666665,-0.66,-0.13,-0.22999999999999998
288,2022091101,1785,-0.10466666666666669,-0.65,-0.02,-0.27999999999999997
289,2022091101,1826,-0.05400000000000005,-0.3700000000000001,-0.02,-0.1399999999999999
290,2022091101,1879,-1.1500000000000001,-2.0999999999999996,-0.03,-0.020000000000000018
291,2022091101,1901,-0.39066666666666666,-0.06000000000000005,-0.47,-0.21000000000000008
292,2022091101,1945,-0.2526666666666667,-3.13,-0.05,-0.1100000000000001
293,2022091101,1980,-0.01866666666666672,-0.030000000000000027,-0.01,-0.02999999999999997
294,2022091101,2027,-2.3246666666666664,-5.14,-4.15,-3.92
295,2022091101,2089,-0.5546666666666666,-0.10000000000000009,-0.04,-0.18
296,2022091101,2199,-0.5446666666666666,-0.16000000000000014,-0.06,-0.29000000000000004
297,2022091101,2227,-0.008666666666666711,-0.14000000000000012,-0.23,-0.07000000000000006
298,2022091101,2298,-0.1346666666666667,-0.6299999999999999,-0.03,-0.16000000000000003
299,2022091101,2320,-0.632,-0.040000000000000036,-0.11,-0.05999999999999994
300,2022091101,2341,-0.1033333333333333,-0.22000000000000008,-0.04,-0.06
301,2022091101,2365,-2.3553333333333333,-2.76,-7.36,-6.35
302,2022091101,2386,-0.126,-0.2200000000000002,-0.0,-0.3699999999999999
303,2022091101,2431,-1.349333333333333,-1.5799999999999998,-3.18,-3.0500000000000003
304,2022091101,2452,-0.1293333333333333,-0.29999999999999993,-0.29,-0.29
305,2022091101,2478,-0.08266666666666667,-1.19,-0.03,-0.010000000000000009
306,2022091101,2501,-0.8800000000000001,-0.44999999999999996,-1.0,-1.19
307,2022091101,2545,-0.33333333333333315,-0.9899999999999998,-0.02,-11.04
308,2022091101,2629,-0.1886666666666667,-0.73,-0.18,-0.18000000000000005
309,2022091101,2683,-1.6213333333333333,-1.2199999999999998,-0.31,-0.6699999999999999
310,2022091101,2704,-0.15466666666666673,-0.08000000000000007,-0.04,-0.44999999999999996
311,2022091101,2723,-1.0226666666666666,-0.20999999999999996,0.0,-0.52
312,2022091101,2783,-0.10933333333333334,-0.36,-0.17,-1.17
313,2022091101,2832,-0.05733333333333346,-0.3900000000000001,0.0,-0.5399999999999999
314,2022091101,2930,-0.10999999999999999,-0.69,-0.06,-0.08000000000000002
315,2022091101,2951,-0.2586666666666667,-1.39,-0.19,-0.010000000000000009
316,2022091101,2980,-0.03866666666666663,-0.69,-0.1,-0.04999999999999993
317,2022091101,3006,-0.31466666666666676,-0.15999999999999992,-0.16,-0.17000000000000004
318,2022091101,3040,-0.0866666666666667,-0.08999999999999997,-0.04,-0.020000000000000018
319,2022091101,3080,-0.045999999999999985,-0.15000000000000002,-0.07,-0.45
320,2022091101,3101,-0.2606666666666667,-0.16000000000000003,-0.03,0.0
321,2022091101,3125,-0.7006666666666668,-0.77,-0.28,-0.29000000000000004
322,2022091101,3146,-0.16266666666666668,-0.6500000000000001,-0.21,-0.010000000000000009
323,2022091101,3168,-0.08866666666666664,-0.55,-0.03,-0.47
324,2022091101,3221,-0.038000000000000034,-0.009999999999999787,-0.04,-0.08999999999999997
325,2022091101,3242,-1.4393333333333334,-1.71,-2.44,-2.61
326,2022091101,3263,-1.142,-1.1399999999999997,-0.04,-0.7100000000000001
327,2022091101,3287,-0.22266666666666657,-1.2400000000000002,-0.07,-0.4600000000000001
328,2022091101,3315,-0.5226666666666667,-0.5700000000000003,-0.05,-0.35
329,2022091101,3336,-1.3686666666666667,-1.45,-2.11,-1.8800000000000001
330,2022091101,3357,-2.984,-3.5200000000000005,-0.26,-4.61
331,2022091101,3378,-0.01733333333333331,-0.17999999999999994,-0.22,-0.020000000000000018
332,2022091101,3399,-2.187333333333333,-3.25,-0.02,-2.56
333,2022091101,3454,-0.4713333333333333,-0.07999999999999985,-0.09,0.0
334,2022091101,3545,-0.1853333333333333,-0.7299999999999999,-0.06,-0.48
335,2022091101,3569,-2.0613333333333337,-1.9800000000000002,-2.92,-3.3000000000000003
336,2022091101,3591,-0.02999999999999997,-0.09999999999999998,-0.07,-0.06
337,2022091101,3615,-0.11399999999999999,-0.22999999999999998,-0.04,-0.15000000000000002
338,2022091101,3669,-0.0033333333333332438,-0.32000000000000006,-0.24,-0.42999999999999994
339,2022091101,3707,-0.4046666666666666,-0.26000000000000023,-0.3,-0.040000000000000036
340,2022091101,3750,-0.4993333333333334,-0.2200000000000002,-0.67,-0.5299999999999998
341,2022091101,3789,-0.7053333333333333,-1.0200000000000002,-0.23,-0.07999999999999996
342,2022091101,3841,-0.3826666666666667,-0.41000000000000014,-0.12,-0.22000000000000008
343,2022091101,3862,-0.236,-0.3799999999999999,-0.35,-0.07000000000000006
344,2022091101,3897,-0.11333333333333329,-0.15999999999999992,-0.49,-0.2799999999999999
345,2022091101,3923,-0.11466666666666664,-0.3999999999999999,-0.14,-0.06
346,2022091101,3961,-1.0126666666666666,-0.2899999999999996,-2.03,-2.1100000000000003
347,2022091101,4104,-0.2293333333333334,-0.9700000000000002,-1.19,-2.5500000000000003
348,2022091101,4128,-0.07777777777777772,-0.029999999999999805,-0.02,-0.010000000000000009
349,2022091101,4174,-0.55,-0.36,-0.07,-0.25
350,2022091101,4242,-0.15066666666666662,-0.53,-0.06,-0.020000000000000018
