,gameId,playId,off_xpass,def_xpass
145,2022092510,1359,0.6779581999344667,0.6100273930479209
146,2022092510,1388,0.6627916385911427,0.6067653609623593
147,2022092510,1409,0.6838821005952095,0.610125673146201
148,2022092510,1431,0.6838821005952095,0.610125673146201
149,2022092510,1473,0.6779581999344667,0.6067653609623593
150,2022092510,1497,0.6779581999344667,0.6067653609623593
151,2022092510,1526,0.6395033667370464,0.6036118159427857
152,2022092510,1547,0.6440978718677979,0.6069721281266273
153,2022092510,1569,0.6779581999344667,0.6069721281266273
154,2022092510,1604,0.6614826199037724,0.6021578826706706
155,2022092510,1635,0.6663630026788921,0.6021578826706706
156,2022092510,1659,0.6614826199037724,0.6055181948545122
157,2022092510,1683,0.6525171694453358,0.6068636410606395
158,2022092510,1706,0.6926946050818308,0.610125673146201
159,2022092510,1728,0.6559303619960533,0.610125673146201
160,2022092510,1888,0.6990243498984177,0.6068738480283472
161,2022092510,1913,0.7003333685857879,0.6068738480283472
162,2022092510,1949,0.7003333685857879,0.6037553449098441
163,2022092510,1971,0.7003333685857879,0.6068738480283472
164,2022092510,2000,0.7003333685857879,0.6055156085361364
165,2022092510,2035,0.7003333685857879,0.6055156085361364
166,2022092510,2097,0.7003333685857879,0.6068738480283472
167,2022092510,2324,0.6792672186218369,0.6036118159427857
168,2022092510,2353,0.6792672186218369,0.6036118159427857
169,2022092510,2377,0.6792672186218369,0.6036118159427857
170,2022092510,2398,0.6792672186218369,0.6036118159427857
171,2022092510,2419,0.6792672186218369,0.6036118159427857
172,2022092510,2440,0.6851911192825797,0.6069721281266273
173,2022092510,2464,0.6855969634384238,0.6069721281266273
174,2022092510,2493,0.6855969634384238,0.6069721281266273
175,2022092510,2514,0.6855969634384238,0.6055181948545122
176,2022092510,2536,0.6792672186218369,0.6055181948545122
177,2022092510,2562,0.6792672186218369,0.6067653609623593
178,2022092510,2583,0.6851911192825797,0.6067653609623593
179,2022092510,2611,0.6851911192825797,0.6067653609623593
180,2022092510,2646,0.6851911192825797,0.6003623212775859
181,2022092510,2667,0.6792672186218369,0.5956121165273812
182,2022092510,2965,0.6818805540616372,0.60380578982097
183,2022092510,3012,0.6840020671066854,0.6070678219065315
184,2022092510,3034,0.6838438955696535,0.6069695418082515
185,2022092510,3077,0.6776723222900984,0.60380578982097
186,2022092510,3101,0.6776723222900984,0.60380578982097
187,2022092510,3129,0.6776723222900984,0.60380578982097
188,2022092510,3153,0.6776723222900984,0.602351856548855
189,2022092510,3181,0.6776723222900984,0.602351856548855
190,2022092510,3210,0.6835962229508413,0.602351856548855
191,2022092510,3231,0.6835962229508413,0.602351856548855
192,2022092510,3260,0.6835962229508413,0.6069721281266273
193,2022092510,3282,0.6776723222900984,0.6069721281266273
194,2022092510,3522,0.6776723222900984,0.6067653609623593
195,2022092510,3548,0.6776723222900984,0.610125673146201
196,2022092510,3577,0.6776723222900984,0.610125673146201
197,2022092510,3601,0.6776723222900984,0.610125673146201
198,2022092510,3622,0.681474709905793,0.610125673146201
199,2022092510,3707,0.6851911192825797,0.6069721281266273
200,2022092510,3773,0.6776723222900984,0.6024603436148428
201,2022092510,3797,0.6792672186218369,0.6180044610249888
202,2022092510,3819,0.6792672186218369,0.6180044610249888
203,2022092510,3843,0.6776723222900984,0.6179061809267088
204,2022092510,3874,0.6776723222900984,0.6179061809267088
205,2022092510,3920,0.6835962229508413,0.6133969827333
206,2022100203,62,0.7054247842140677,0.5894381523842723
207,2022100203,126,0.6963338751231586,0.6089576719037919
208,2022100203,150,0.7001988724013295,0.6163532014158984
209,2022100203,326,0.7020920123273947,0.6089576719037919
210,2022100203,347,0.6817286985509073,0.5715167379011576
211,2022100203,371,0.7001988724013295,0.6080964278846531
212,2022100203,392,0.7001988724013295,0.616347160203182
213,2022100203,416,0.6574979461317892,0.5723809437027252
214,2022100203,530,0.7054247842140677,0.5353570597276218
215,2022100203,551,0.6963338751231586,0.5545630123373798
216,2022100203,572,0.7034045821938657,0.6176377395425419
217,2022100203,868,0.7156501477446913,0.6028302226184479
218,2022100203,892,0.7117851504665202,0.6028302226184479
219,2022100203,916,0.6952868339682038,0.5662505326349524
220,2022100203,937,0.7156501477446913,0.5662505326349524
221,2022100203,958,0.7117851504665202,0.6176377395425419
222,2022100203,1023,0.7208760595574294,0.5344928539260541
223,2022100203,1044,0.7156501477446913,0.5710725439095495
224,2022100203,1089,0.7142375057344096,0.5710725439095495
225,2022100203,1135,0.7236917286018061,0.5999593960818743
226,2022100203,1159,0.7293194342295117,0.5715167379011576
227,2022100203,1336,0.6952868339682038,0.5676412389630205
228,2022100203,1360,0.6952868339682038,0.5676412389630205
229,2022100203,1407,0.7117851504665202,0.6138718577278796
230,2022100203,1443,0.7117851504665202,0.6133966511163093
231,2022100203,1493,0.7198267313236352,0.6176377395425419
232,2022100203,1773,0.7156501477446913,0.6080964278846531
233,2022100203,1802,0.7156501477446913,0.6080964278846531
234,2022100203,2213,0.7156501477446913,0.6080964278846531
235,2022100203,2237,0.7156501477446913,0.6080964278846531
236,2022100203,2263,0.7176952037118244,0.6080964278846531
237,2022100203,2292,0.7175432876707565,0.5663328391698449
238,2022100203,2318,0.6975817677092365,0.5663328391698449
239,2022100203,2398,0.7175432876707565,0.5918000165256035
240,2022100203,2419,0.7152868339682038,0.5552203265421081
241,2022100203,2440,0.7156501477446913,0.6080964278846531
242,2022100203,2688,0.7289176404145443,0.5516534710866713
243,2022100203,2710,0.7198267313236352,0.5974840936065718
244,2022100203,2739,0.6998652113621152,0.5917086637633454
245,2022100203,2765,0.7289176404145443,0.6138718577278796
246,2022100203,2821,0.7317851504665203,0.6053688032058089
247,2022100203,2842,0.7117851504665202,0.5710989212023834
248,2022100203,2873,0.7156501477446913,0.5502827803236042
249,2022100203,2928,0.7227691994834946,0.5918000165256035
250,2022100203,2997,0.7152868339682038,0.5942883292464743
251,2022100203,3079,0.7189861074043193,0.6176377395425419
252,2022100203,3149,0.7137601955915812,0.6138718577278796
253,2022100203,3256,0.7133968818150938,0.5934241234449068
254,2022100203,3282,0.7133968818150938,0.5486906509446359
255,2022100203,3449,0.7274294820764017,0.5722702772910607
256,2022100203,3470,0.740587700968332,0.5722702772910607
257,2022100203,3494,0.7270276882614342,0.5722702772910607
258,2022100203,3833,0.6990245874427994,0.5934241234449068
259,2022100203,3875,0.6990245874427994,0.5934241234449068
260,2022100203,3924,0.7139505916711292,0.6080964278846531
261,2022100203,3945,0.7139505916711292,0.6080964278846531
262,2022100203,3973,0.7139505916711292,0.6080964278846531
263,2022100203,3994,0.7139505916711292,0.6080964278846531
264,2022100911,61,0.6127856533654521,0.6654101728264328
265,2022100911,82,0.654741305368951,0.6654101728264328
266,2022100911,106,0.6133515501369792,0.6654101728264328
267,2022100911,127,0.6471328850811049,0.6814652787691792
268,2022100911,151,0.6466446515101645,0.6814652787691792
269,2022100911,483,0.6127856533654521,0.6654101728264328
270,2022100911,591,0.6521936138260441,0.6669114745396834
271,2022100911,612,0.6521936138260441,0.6669114745396834
272,2022100911,636,0.6521936138260441,0.6669114745396834
273,2022100911,660,0.6184122788819185,0.6669114745396834
274,2022100911,682,0.6471328850811049,0.6773085677288636
275,2022100911,703,0.6471328850811049,0.6814652787691792
276,2022100911,727,0.6471328850811049,0.7038089688343881
277,2022100911,748,0.5887017351755418,0.7038089688343881
278,2022100911,779,0.6521936138260441,0.7003610593864183
279,2022100911,1260,0.6279977648821549,0.6654101728264328
280,2022100911,1282,0.6466446515101645,0.6814652787691792
281,2022100911,1303,0.6471328850811049,0.6814652787691792
282,2022100911,1455,0.6471328850811049,0.7053102705476388
283,2022100911,1500,0.6279977648821549,0.7053102705476388
284,2022100911,1524,0.6279977648821549,0.6892551646048924
285,2022100911,1545,0.6471328850811049,0.693411875645208
286,2022100911,1566,0.6471328850811049,0.693411875645208
287,2022100911,1823,0.6471328850811049,0.6654101728264328
288,2022100911,1844,0.6471328850811049,0.6814652787691792
289,2022100911,1868,0.6471328850811049,0.6654101728264328
290,2022100911,1890,0.6503367953418138,0.6654101728264328
291,2022100911,1914,0.6471328850811049,0.6871232915227453
292,2022100911,1970,0.6608760341625998,0.6863383442209064
293,2022100911,2001,0.6608760341625998,0.6863383442209064
294,2022100911,2030,0.6608760341625998,0.6844041082441173
295,2022100911,2054,0.6608760341625998,0.6844041082441173
296,2022100911,2075,0.6471328850811049,0.7004372050959116
297,2022100911,2103,0.6521936138260441,0.6792428037056527
298,2022100911,2137,0.6521936138260441,0.6792428037056527
299,2022100911,2161,0.6613642677335402,0.6710681855799989
300,2022100911,2190,0.6613642677335402,0.6710681855799989
301,2022100911,2608,0.6330584936270941,0.6654101728264328
302,2022100911,2632,0.6521936138260441,0.6814652787691792
303,2022100911,2653,0.6521936138260441,0.6834873337607366
304,2022100911,2682,0.6694651833147135,0.6688457105164726
305,2022100911,2708,0.6608760341625998,0.6892551646048924
306,2022100911,2729,0.6521936138260441,0.6821816331805909
307,2022100911,2753,0.6521936138260441,0.6821816331805909
308,2022100911,2779,0.6178463821103913,0.6821816331805909
309,2022100911,2801,0.6521936138260441,0.6947030466328521
310,2022100911,3106,0.6178463821103913,0.6612534617861172
311,2022100911,3127,0.6521936138260441,0.6947030466328521
312,2022100911,3151,0.6521936138260441,0.6654101728264328
313,2022100911,3175,0.6521936138260441,0.6654101728264328
314,2022100911,3196,0.6330584936270941,0.6654101728264328
315,2022100911,3217,0.6178463821103913,0.6710681855799989
316,2022100911,3241,0.6178463821103913,0.693411875645208
317,2022100911,3265,0.6184122788819185,0.6821816331805909
318,2022100911,3289,0.6184122788819185,0.6821816331805909
319,2022100911,3313,0.6521936138260441,0.6821816331805909
320,2022100911,3339,0.6521936138260441,0.6628311915240471
321,2022100911,3800,0.6521936138260441,0.6814652787691792
322,2022100911,3821,0.6521936138260441,0.6814652787691792
323,2022100911,3873,0.6521936138260441,0.6814652787691792
324,2022100911,3895,0.6521936138260441,0.6814652787691792
325,2022100911,3919,0.6521936138260441,0.6814652787691792
326,2022100911,3943,0.6521936138260441,0.6871232915227453
327,2022100911,3972,0.6521936138260441,0.6871232915227453
328,2022101609,62,0.636745591388633,0.49032437230171433
329,2022101609,91,0.636745591388633,0.49032437230171433
330,2022101609,112,0.6602719143875828,0.5352840959013645
331,2022101609,159,0.6371525321109344,0.4966130302378389
332,2022101609,181,0.6602719143875828,0.5352840959013645
333,2022101609,205,0.636745591388633,0.47780159989448623
334,2022101609,226,0.636745591388633,0.47780159989448623
335,2022101609,252,0.6602719143875828,0.5284429951935089
336,2022101609,537,0.6602719143875828,0.4808763000711986
337,2022101609,558,0.636745591388633,0.4808763000711986
338,2022101609,582,0.6602719143875828,0.5352840959013645
339,2022101609,606,0.6602719143875828,0.5024028831329269
340,2022101609,627,0.6371525321109344,0.5024028831329269
341,2022101609,651,0.6602719143875828,0.4687523713011517
342,2022101609,672,0.6266629467605337,0.4687523713011517
343,2022101609,694,0.6602719143875828,0.5352840959013645
344,2022101609,715,0.6602719143875828,0.5284429951935089
345,2022101609,736,0.6602719143875828,0.4990507929590445
346,2022101609,757,0.6501892697594835,0.4883485674279216
347,2022101609,799,0.6602719143875828,0.5252290374340967
348,2022101609,845,0.6506226851121852,0.49032437230171433
349,2022101609,952,0.6270963621132354,0.45071061354283676
350,2022101609,973,0.6506226851121852,0.4604879084912344
351,2022101609,994,0.6506226851121852,0.5352840959013645
352,2022101609,1278,0.6270963621132354,0.5053599052620191
353,2022101609,1311,0.6506226851121852,0.5053599052620191
354,2022101609,1332,0.6270963621132354,0.5053599052620191
355,2022101609,1361,0.6506226851121852,0.5351551363642245
356,2022101609,1691,0.6506226851121852,0.5352840959013645
357,2022101609,1713,0.6506226851121852,0.5352840959013645
358,2022101609,1753,0.6542182301441944,0.5352840959013645
359,2022101609,2137,0.6270963621132354,0.49032437230171433
360,2022101609,2158,0.6270963621132354,0.49032437230171433
361,2022101609,2190,0.6506226851121852,0.49032437230171433
362,2022101609,2214,0.6506226851121852,0.49032437230171433
363,2022101609,2235,0.6270963621132354,0.48362177753002905
364,2022101609,2256,0.6270963621132354,0.4808763000711986
365,2022101609,2277,0.625250784285739,0.4808763000711986
366,2022101609,2301,0.6275033028355369,0.4909622165198465
367,2022101609,2322,0.6506226851121852,0.4909622165198465
368,2022101609,2635,0.6170137174851362,0.5046205574174362
369,2022101609,2659,0.6170137174851362,0.5046205574174362
370,2022101609,2703,0.6506226851121852,0.5143978523658338
371,2022101609,3152,0.6506226851121852,0.500101667250112
372,2022101609,3178,0.6506226851121852,0.500101667250112
373,2022101609,3223,0.6405674364934008,0.49032437230171433
374,2022101609,3247,0.6405674364934008,0.47109900512280095
375,2022101609,3269,0.6270963621132354,0.4808763000711986
376,2022101609,3321,0.6506226851121852,0.5284429951935089
377,2022101609,3345,0.6506226851121852,0.5284429951935089
378,2022101609,3458,0.6506226851121852,0.4906638930651562
379,2022101609,3488,0.6506226851121852,0.501366118596279
380,2022101609,3660,0.6506226851121852,0.5140178505406471
381,2022101609,3684,0.6506226851121852,0.5140178505406471
382,2022101609,3706,0.6506226851121852,0.5352840959013645
383,2022101609,3728,0.6506226851121852,0.5352840959013645
384,2022101609,3752,0.6506226851121852,0.5352840959013645
385,2022101609,3774,0.6506226851121852,0.4872084394167274
386,2022101609,3824,0.6405674364934008,0.4862956975401302
387,2022101609,3851,0.6405674364934008,0.5320701381419521
388,2022101609,3872,0.6405674364934008,0.5320701381419521
389,2022101609,3894,0.6506226851121852,0.4872084394167274
390,2022101609,4193,0.6469941080314012,0.5016335840695892
391,2022102000,201,0.6277397686451972,0.5910387970197905
392,2022102000,246,0.6401957894926028,0.6016003297577961
393,2022102000,281,0.6277397686451972,0.5907005152865531
394,2022102000,305,0.6277397686451972,0.6117073737684842
395,2022102000,729,0.6517610680264442,0.6060654370464306
396,2022102000,755,0.6517610680264442,0.6060654370464306
397,2022102000,781,0.6517610680264442,0.6060654370464306
398,2022102000,802,0.6503094258562392,0.6057271553131932
399,2022102000,845,0.6426017145505315,0.610785563721458
400,2022102000,866,0.6286013062761712,0.610785563721458
401,2022102000,887,0.6517610680264442,0.6060654370464306
402,2022102000,916,0.6517610680264442,0.6060654370464306
403,2022102000,1161,0.6207002644490193,0.6057271553131932
404,2022102000,1182,0.633746389835656,0.6057271553131932
405,2022102000,1206,0.6453116683694974,0.6060654370464306
406,2022102000,1227,0.6221519066192243,0.6060654370464306
407,2022102000,1256,0.6207002644490193,0.6060654370464306
408,2022102000,1277,0.6212903689882503,0.6057271553131932
409,2022102000,1335,0.6212903689882503,0.6007903836359992
410,2022102000,1364,0.6258676019568681,0.6110022087236244
411,2022102000,1385,0.6258676019568681,0.6110022087236244
412,2022102000,1406,0.6438600261992923,0.6110022087236244
413,2022102000,1430,0.6453116683694974,0.6007903836359992
414,2022102000,1454,0.6059232170404666,0.5713631114215448
415,2022102000,1489,0.6152566063107504,0.6060654370464306
416,2022102000,1920,0.6453116683694974,0.6060654370464306
417,2022102000,1944,0.6212903689882503,0.6060654370464306
418,2022102000,1966,0.6453116683694974,0.6123371206612099
419,2022102000,2220,0.6453116683694974,0.6057271553131932
420,2022102000,2241,0.6453116683694974,0.6057271553131932
421,2022102000,2286,0.6361523148935847,0.6096560917172021
422,2022102000,2418,0.6438600261992923,0.6084081842572009
423,2022102000,2439,0.6198387268180453,0.6084081842572009
424,2022102000,2463,0.6531904562482853,0.6084081842572009
425,2022102000,2508,0.6407295478622024,0.6033844081024228
426,2022102000,2532,0.6453116683694974,0.6033844081024228
427,2022102000,2556,0.6361523148935847,0.6123371206612099
428,2022102000,2580,0.6453116683694974,0.6123371206612099
429,2022102000,2609,0.6198387268180453,0.6140030793131498
430,2022102000,2633,0.6198387268180453,0.6140030793131498
431,2022102000,2657,0.6438600261992923,0.606282082048597
432,2022102000,2710,0.624415959786663,0.6155351340161275
433,2022102000,2748,0.6453116683694974,0.6060654370464306
434,2022102000,2953,0.6212903689882503,0.6165971037795734
435,2022102000,3005,0.6453116683694974,0.6165971037795734
436,2022102000,3026,0.6221519066192243,0.6165971037795734
437,2022102000,3048,0.6453116683694974,0.6123371206612099
438,2022102000,3264,0.6212903689882503,0.6192781327235811
439,2022102000,3290,0.6361523148935847,0.6192781327235811
440,2022102000,3319,0.6212903689882503,0.6192781327235811
441,2022102000,3351,0.6212903689882503,0.5925144596360425
442,2022102000,3372,0.624415959786663,0.5925144596360425
443,2022102000,3437,0.6212903689882503,0.6033844081024228
444,2022102000,3458,0.631311260095137,0.6060654370464306
445,2022102000,3887,0.6488883312275974,0.6060654370464306
446,2022102000,3911,0.5972920876907742,0.6060654370464306
447,2022102000,3939,0.5972920876907742,0.6060654370464306
448,2022102000,4297,0.607312978797661,0.6060654370464306
449,2022103005,361,0.6037126110599561,0.6247013391971717
450,2022103005,382,0.6037126110599561,0.6247013391971717
451,2022103005,406,0.6037126110599561,0.6215582905995777
452,2022103005,430,0.6037126110599561,0.6226486395112295
453,2022103005,451,0.5511885238487575,0.6231425511748108
454,2022103005,472,0.5914949611778325,0.6231425511748108
455,2022103005,496,0.6130001984725436,0.6532805902776956
456,2022103005,789,0.5511885238487575,0.6247013391971717
457,2022103005,838,0.5835390561992898,0.6247013391971717
458,2022103005,859,0.6037126110599561,0.6247013391971717
459,2022103005,893,0.5914949611778325,0.6326835894798916
460,2022103005,942,0.6130001984725436,0.688353542017314
461,2022103005,1278,0.6142286997010448,0.6231425511748108
462,2022103005,1302,0.6130001984725436,0.6231425511748108
463,2022103005,1324,0.6130001984725436,0.62534153355076
464,2022103005,1348,0.5985509636058185,0.6357924559220913
465,2022103005,1372,0.5511885238487575,0.6247013391971717
466,2022103005,1393,0.6037126110599561,0.6247013391971717
467,2022103005,1412,0.6049411122884574,0.6532805902776956
468,2022103005,1617,0.6037126110599561,0.625219776583079
469,2022103005,1638,0.6037126110599561,0.625219776583079
470,2022103005,1659,0.5822073737652451,0.625219776583079
471,2022103005,1683,0.5822073737652451,0.625219776583079
472,2022103005,1712,0.5822073737652451,0.6281258847452199
473,2022103005,1743,0.5822073737652451,0.6281258847452199
474,2022103005,1764,0.5928266436118772,0.6247013391971717
475,2022103005,1788,0.6130001984725436,0.6257916881088236
476,2022103005,1823,0.6037126110599561,0.6257916881088236
477,2022103005,1849,0.6037126110599561,0.6171810507103074
478,2022103005,2234,0.5835390561992898,0.6247013391971717
479,2022103005,2258,0.6037126110599561,0.6247013391971717
480,2022103005,2339,0.6068313561135733,0.6532805902776956
481,2022103005,2478,0.5928266436118772,0.6231425511748108
482,2022103005,2499,0.6130001984725436,0.6231425511748108
483,2022103005,2528,0.6130001984725436,0.6231425511748108
484,2022103005,2549,0.6037126110599561,0.6197180056267627
485,2022103005,2573,0.6037126110599561,0.6197180056267627
486,2022103005,3054,0.5822073737652451,0.6270600615558941
487,2022103005,3078,0.6037126110599561,0.6270600615558941
488,2022103005,3102,0.6037126110599561,0.6270600615558941
489,2022103005,3126,0.6037126110599561,0.6270600615558941
490,2022103005,3289,0.5835390561992898,0.6197180056267627
491,2022103005,3329,0.6037126110599561,0.6197180056267627
492,2022103005,3358,0.6130001984725436,0.6176994880962146
493,2022103005,3379,0.6130001984725436,0.6208083545384144
494,2022103005,3403,0.5822073737652451,0.6208083545384144
495,2022103005,3425,0.6037126110599561,0.688353542017314
496,2022103005,3755,0.5985509636058185,0.6456140191008242
497,2022103005,3779,0.5985509636058185,0.6456140191008242
498,2022103005,3801,0.5985509636058185,0.6478130014767735
499,2022103005,3825,0.5985509636058185,0.6390464249551819
500,2022103005,3846,0.5822073737652451,0.622076727985485
501,2022103005,3969,0.6037126110599561,0.6231670768971367
502,2022103005,3993,0.6049411122884574,0.6231670768971367
503,2022103005,4017,0.6049411122884574,0.6231670768971367
504,2022103005,4046,0.6049411122884574,0.6231670768971367
505,2022103005,4132,0.6142286997010448,0.6197180056267627
506,2022103005,4154,0.6049411122884574,0.6532805902776956
507,2022103005,4176,0.6049411122884574,0.6532805902776956
508,2022103005,4309,0.6049411122884574,0.6532805902776956
509,2022103005,4330,0.6049411122884574,0.6532805902776956
510,2022103005,4352,0.6049411122884574,0.6532805902776956
511,2022103005,4419,0.6049411122884574,0.6324538191362705
512,2022103005,4480,0.6142286997010448,0.6528725873763416
513,2022103005,4504,0.6142286997010448,0.6528725873763416
514,2022103005,4526,0.6142286997010448,0.6339521709492763
515,2022103005,4545,0.6142286997010448,0.6339521709492763
516,2022110608,315,0.6457513663400166,0.5829268505134124
517,2022110608,339,0.6457513663400166,0.5829268505134124
518,2022110608,360,0.6250061662098506,0.6198146297359105
519,2022110608,381,0.6300441006327508,0.6021561862345689
520,2022110608,402,0.6301079188783872,0.6021561862345689
521,2022110608,431,0.6457513663400166,0.5828486979119779
522,2022110608,452,0.6457513663400166,0.5828486979119779
523,2022110608,476,0.6457513663400166,0.565895695909533
524,2022110608,505,0.6457513663400166,0.5722523455629174
