gameId,playId,y_delta,sum_all_delta,motionSinceLineset
2022091100,956,9.009999999999998,0.0,0
2022091100,996,24.21999999999999,72.65999999999997,3
2022091100,1017,17.15,17.15,1
2022091100,1046,11.140000000000011,11.140000000000011,1
2022091100,1067,26.39,52.78,2
2022091100,1088,13.890000000000004,13.890000000000004,1
2022091100,1170,19.189999999999998,57.56999999999999,3
2022091100,1191,42.36000000000001,0.0,0
2022091100,1231,30.1,60.2,2
2022091100,1260,43.99000000000001,87.98000000000002,2
2022091100,1281,25.519999999999996,25.519999999999996,1
2022091100,1335,51.790000000000006,51.790000000000006,1
2022091100,1359,0.44999999999999396,0.0,0
2022091100,1413,39.769999999999996,39.769999999999996,1
2022091100,1466,39.78,0.0,0
2022091100,1485,14.930000000000001,0.0,0
2022091100,1514,30.44000000000001,0.0,0
2022091100,1552,30.47,91.41,3
2022091100,1587,15.740000000000006,15.740000000000006,1
2022091100,1608,20.270000000000003,0.0,0
2022091100,1651,17.99,35.98,2
2022091100,1672,26.259999999999994,26.259999999999994,1
2022091100,1713,50.71,0.0,0
2022091100,1769,44.10000000000001,0.0,0
2022091100,1793,7.209999999999999,0.0,0
2022091100,1815,44.980000000000004,0.0,0
2022091100,1887,5.73,0.0,0
2022091100,1928,4.689999999999991,0.0,0
2022091100,1952,0.5600000000000023,0.0,0
2022091100,2048,36.16,36.16,1
2022091100,2069,15.769999999999992,15.769999999999992,1
2022091100,2090,21.509999999999998,0.0,0
2022091100,2114,31.840000000000007,95.52000000000002,3
2022091100,2135,1.0400000000000045,0.0,0
2022091100,2159,38.34,38.34,1
2022091100,2183,26.08,26.08,1
2022091100,2204,13.099999999999998,13.099999999999998,1
2022091100,2226,13.109999999999994,0.0,0
2022091100,2245,35.040000000000006,0.0,0
2022091100,2303,20.449999999999992,20.449999999999992,1
2022091100,2332,7.889999999999997,15.779999999999994,2
2022091100,2353,0.45000000000000995,0.45000000000000995,1
2022091100,2374,7.770000000000003,7.770000000000003,1
2022091100,2436,14.340000000000003,0.0,0
2022091100,2491,49.379999999999995,49.379999999999995,1
2022091100,2512,37.55,37.55,1
2022091100,2533,40.230000000000004,0.0,0
2022091100,2555,42.28,0.0,0
2022091100,2595,25.429999999999996,0.0,0
2022091100,2616,5.740000000000004,5.740000000000004,1
2022091100,2640,10.739999999999997,0.0,0
2022091100,2661,30.689999999999994,61.37999999999999,2
2022091100,2683,2.2500000000000036,0.0,0
2022091100,2720,8.349999999999996,8.349999999999996,1
2022091100,2741,44.50000000000001,44.50000000000001,1
2022091100,2762,11.159999999999998,0.0,0
2022091100,2841,21.210000000000004,84.84000000000002,4
2022091100,2878,1.159999999999993,0.0,0
2022091100,2899,6.339999999999998,0.0,0
2022091100,2960,10.410000000000004,20.820000000000007,2
2022091100,2984,28.729999999999997,28.729999999999997,1
2022091100,3028,29.040000000000006,0.0,0
2022091100,3050,41.78000000000001,83.56000000000002,2
2022091100,3119,2.299999999999997,0.0,0
2022091100,3148,8.479999999999999,0.0,0
2022091100,3177,0.4999999999999929,0.0,0
2022091100,3201,3.430000000000005,0.0,0
2022091100,3267,9.009999999999998,9.009999999999998,1
2022091100,3289,22.0,44.0,2
2022091100,3310,13.989999999999995,27.97999999999999,2
2022091100,3334,15.78,15.78,1
2022091100,3355,20.779999999999998,20.779999999999998,1
2022091100,3379,25.99000000000001,77.97000000000003,3
2022091100,3446,27.11,0.0,0
2022091100,3475,3.709999999999999,0.0,0
2022091100,3504,5.459999999999994,0.0,0
2022091100,3526,37.97,0.0,0
2022091100,3554,51.64999999999999,0.0,0
2022091100,3578,5.449999999999996,0.0,0
2022091100,3647,30.470000000000002,0.0,0
2022091100,3671,3.5499999999999936,0.0,0
2022091100,3757,28.239999999999995,56.47999999999999,2
2022091100,3778,31.339999999999996,62.67999999999999,2
2022091100,3816,8.509999999999994,0.0,0
2022091100,3888,20.75,20.75,1
2022091100,3926,14.630000000000003,14.630000000000003,1
2022091100,3964,15.179999999999998,0.0,0
2022091100,4032,50.74000000000001,0.0,0
2022091100,4068,0.5899999999999981,0.0,0
2022091100,4102,1.6000000000000032,1.6000000000000032,1
2022091100,4131,2.0700000000000074,0.0,0
2022091100,4187,26.269999999999996,0.0,0
2022091100,4210,22.270000000000003,22.270000000000003,1
2022091100,4266,62.7,125.4,2
2022091100,4307,29.069999999999997,0.0,0
2022091101,63,26.860000000000007,0.0,0
2022091101,85,45.34999999999999,45.34999999999999,1
2022091101,109,64.68,64.68,1
2022091101,184,21.430000000000007,21.430000000000007,1
2022091101,213,45.39,90.78,2
2022091101,251,16.869999999999994,16.869999999999994,1
2022091101,272,42.55,42.55,1
2022091101,296,27.650000000000006,27.650000000000006,1
2022091101,317,33.8,67.6,2
2022091101,339,52.169999999999995,52.169999999999995,1
2022091101,361,27.77,27.77,1
2022091101,417,53.19,0.0,0
2022091101,438,51.92000000000001,51.92000000000001,1
2022091101,521,51.669999999999995,51.669999999999995,1
2022091101,542,9.349999999999996,9.349999999999996,1
2022091101,599,32.870000000000005,32.870000000000005,1
2022091101,620,55.67,111.34,2
2022091101,641,45.300000000000004,0.0,0
2022091101,686,30.15,30.15,1
2022091101,708,32.489999999999995,0.0,0
2022091101,748,19.97999999999999,19.97999999999999,1
2022091101,772,32.05000000000001,0.0,0
2022091101,850,29.5,29.5,1
2022091101,883,55.29,55.29,1
2022091101,993,28.790000000000006,57.58000000000001,2
2022091101,1014,68.78,206.34,3
2022091101,1036,45.150000000000006,0.0,0
2022091101,1101,1.8300000000000018,0.0,0
2022091101,1122,22.09,0.0,0
2022091101,1144,40.39999999999999,40.39999999999999,1
2022091101,1166,15.379999999999999,0.0,0
2022091101,1192,17.28,17.28,1
2022091101,1213,43.72,43.72,1
2022091101,1276,21.27,21.27,1
2022091101,1338,50.77,50.77,1
2022091101,1357,54.629999999999995,54.629999999999995,1
2022091101,1384,57.059999999999995,57.059999999999995,1
2022091101,1438,21.239999999999988,42.479999999999976,2
2022091101,1468,41.239999999999995,0.0,0
2022091101,1492,43.98,43.98,1
2022091101,1516,47.65,95.3,2
2022091101,1537,21.119999999999997,21.119999999999997,1
2022091101,1564,50.410000000000004,0.0,0
2022091101,1590,25.970000000000006,25.970000000000006,1
2022091101,1616,11.520000000000001,11.520000000000001,1
2022091101,1669,29.870000000000005,0.0,0
2022091101,1691,58.21000000000001,58.21000000000001,1
2022091101,1720,37.379999999999995,0.0,0
2022091101,1744,3.4300000000000015,0.0,0
2022091101,1785,2.980000000000002,0.0,0
2022091101,1826,37.290000000000006,74.58000000000001,2
2022091101,1879,33.68,0.0,0
2022091101,1901,55.06,0.0,0
2022091101,1945,16.239999999999995,0.0,0
2022091101,1980,44.40000000000001,44.40000000000001,1
2022091101,2027,32.35,64.7,2
2022091101,2089,30.92000000000001,30.92000000000001,1
2022091101,2199,44.97999999999999,44.97999999999999,1
2022091101,2227,11.530000000000005,0.0,0
2022091101,2298,57.42,57.42,1
2022091101,2320,55.85000000000001,55.85000000000001,1
2022091101,2341,56.83999999999999,113.67999999999998,2
2022091101,2365,22.309999999999995,44.61999999999999,2
2022091101,2386,3.4399999999999977,0.0,0
2022091101,2431,32.44,32.44,1
2022091101,2452,50.13,0.0,0
2022091101,2478,38.82000000000001,38.82000000000001,1
2022091101,2501,28.27,28.27,1
2022091101,2545,40.11,40.11,1
2022091101,2629,37.42,37.42,1
2022091101,2683,14.079999999999995,14.079999999999995,1
2022091101,2704,50.82,101.64,2
2022091101,2723,53.519999999999996,0.0,0
2022091101,2783,23.75,23.75,1
2022091101,2832,4.899999999999988,0.0,0
2022091101,2930,29.790000000000003,0.0,0
2022091101,2951,55.09,55.09,1
2022091101,2980,20.04,20.04,1
2022091101,3006,0.8700000000000045,0.8700000000000045,1
2022091101,3040,52.65,0.0,0
2022091101,3080,10.429999999999996,10.429999999999996,1
2022091101,3101,13.229999999999986,0.0,0
2022091101,3125,53.12,53.12,1
2022091101,3146,58.25,58.25,1
2022091101,3168,58.129999999999995,0.0,0
2022091101,3221,35.10000000000001,0.0,0
2022091101,3242,42.47999999999999,42.47999999999999,1
2022091101,3263,44.290000000000006,44.290000000000006,1
2022091101,3287,37.39,74.78,2
2022091101,3315,60.53999999999999,181.61999999999998,3
2022091101,3336,19.599999999999998,19.599999999999998,1
2022091101,3357,29.060000000000006,58.12000000000001,2
2022091101,3378,43.34000000000001,0.0,0
2022091101,3399,40.44999999999999,40.44999999999999,1
2022091101,3454,49.769999999999996,49.769999999999996,1
2022091101,3545,4.019999999999989,0.0,0
2022091101,3569,27.909999999999997,27.909999999999997,1
2022091101,3591,51.90999999999998,51.90999999999998,1
2022091101,3615,41.11000000000001,82.22000000000001,2
2022091101,3669,33.97,0.0,0
2022091101,3707,36.690000000000005,36.690000000000005,1
2022091101,3750,45.379999999999995,0.0,0
2022091101,3789,54.12,108.24,2
2022091101,3841,9.680000000000001,9.680000000000001,1
2022091101,3862,2.259999999999989,2.259999999999989,1
2022091101,3897,57.400000000000006,0.0,0
2022091101,3923,29.56000000000001,0.0,0
2022091101,3961,54.78,109.56,2
2022091101,4104,8.209999999999997,0.0,0
2022091101,4128,1.0,0.0,0
2022091101,4174,0.6199999999999939,0.0,0
2022091101,4242,64.03,128.06,2
2022091102,64,56.540000000000006,0.0,0
2022091102,86,38.78000000000001,38.78000000000001,1
2022091102,107,40.830000000000005,0.0,0
2022091102,145,34.61,34.61,1
2022091102,189,33.849999999999994,33.849999999999994,1
2022091102,218,32.599999999999994,0.0,0
2022091102,239,33.37,33.37,1
2022091102,268,47.84000000000001,0.0,0
2022091102,322,12.220000000000002,12.220000000000002,1
2022091102,343,49.730000000000004,49.730000000000004,1
2022091102,364,54.449999999999996,0.0,0
2022091102,388,33.47,33.47,1
2022091102,467,16.15,16.15,1
2022091102,488,36.510000000000005,73.02000000000001,2
2022091102,531,9.239999999999995,9.239999999999995,1
2022091102,552,35.0,35.0,1
2022091102,574,26.119999999999997,26.119999999999997,1
2022091102,595,73.64,73.64,1
2022091102,698,15.809999999999999,15.809999999999999,1
2022091102,756,28.700000000000003,57.400000000000006,2
2022091102,800,9.450000000000005,9.450000000000005,1
2022091102,821,40.97999999999999,40.97999999999999,1
2022091102,900,24.869999999999987,24.869999999999987,1
2022091102,921,31.400000000000006,31.400000000000006,1
2022091102,942,36.120000000000005,36.120000000000005,1
2022091102,989,37.150000000000006,37.150000000000006,1
2022091102,1029,3.5799999999999947,3.5799999999999947,1
2022091102,1050,27.61,27.61,1
2022091102,1107,29.14,29.14,1
2022091102,1133,1.879999999999999,0.0,0
2022091102,1162,41.160000000000004,41.160000000000004,1
2022091102,1183,38.58,38.58,1
2022091102,1204,42.26,42.26,1
2022091102,1265,35.44,35.44,1
2022091102,1286,62.24,62.24,1
2022091102,1363,28.410000000000004,28.410000000000004,1
2022091102,1384,32.91,0.0,0
2022091102,1406,53.2,0.0,0
2022091102,1472,35.03,35.03,1
2022091102,1493,57.059999999999995,0.0,0
2022091102,1562,58.980000000000004,0.0,0
2022091102,1588,27.759999999999998,55.519999999999996,2
2022091102,1609,62.5,62.5,1
2022091102,1631,42.3,42.3,1
2022091102,1700,8.020000000000007,16.040000000000013,2
2022091102,1726,40.879999999999995,0.0,0
2022091102,1794,37.20000000000001,37.20000000000001,1
2022091102,1815,50.97000000000001,50.97000000000001,1
2022091102,1837,27.630000000000003,55.260000000000005,2
2022091102,1869,11.38,56.900000000000006,5
2022091102,1907,13.539999999999997,13.539999999999997,1
2022091102,1928,52.18000000000001,52.18000000000001,1
2022091102,1954,42.97,42.97,1
2022091102,1992,55.19000000000001,0.0,0
2022091102,2065,14.319999999999993,14.319999999999993,1
2022091102,2103,33.94,0.0,0
2022091102,2132,38.86,0.0,0
2022091102,2173,0.4499999999999975,0.0,0
2022091102,2238,35.92999999999999,71.85999999999999,2
2022091102,2259,33.92,33.92,1
2022091102,2281,18.549999999999997,18.549999999999997,1
2022091102,2302,49.46000000000001,0.0,0
2022091102,2331,8.200000000000005,8.200000000000005,1
2022091102,2352,22.089999999999993,0.0,0
2022091102,2373,34.59,34.59,1
2022091102,2394,28.259999999999998,0.0,0
2022091102,2415,34.89,69.78,2
2022091102,2436,48.779999999999994,48.779999999999994,1
2022091102,2511,12.590000000000007,0.0,0
2022091102,2532,36.839999999999996,0.0,0
2022091102,2596,29.36,58.72,2
2022091102,2618,38.23,76.46,2
2022091102,2639,41.74,0.0,0
2022091102,2717,39.92000000000001,39.92000000000001,1
2022091102,2738,22.51,45.02,2
2022091102,2759,13.279999999999996,13.279999999999996,1
2022091102,2783,36.18000000000001,36.18000000000001,1
2022091102,2804,39.72,39.72,1
2022091102,2837,50.75,0.0,0
2022091102,2894,3.6400000000000006,0.0,0
2022091102,2923,23.669999999999998,23.669999999999998,1
2022091102,2945,30.29,30.29,1
2022091102,2966,37.949999999999996,0.0,0
2022091102,3022,6.350000000000001,12.700000000000003,2
2022091102,3043,25.64999999999999,25.64999999999999,1
2022091102,3064,27.620000000000005,27.620000000000005,1
2022091102,3096,40.290000000000006,40.290000000000006,1
2022091102,3119,57.09,57.09,1
2022091102,3148,25.15999999999999,50.31999999999998,2
2022091102,3231,49.120000000000005,49.120000000000005,1
2022091102,3315,62.32,124.64,2
2022091102,3336,45.78999999999999,45.78999999999999,1
2022091102,3360,34.589999999999996,34.589999999999996,1
2022091102,3381,33.85000000000001,33.85000000000001,1
2022091102,3402,48.88000000000001,48.88000000000001,1
2022091102,3449,48.25,48.25,1
2022091102,3470,23.109999999999992,23.109999999999992,1
2022091102,3502,15.290000000000006,15.290000000000006,1
2022091102,3523,37.56,37.56,1
2022091102,3628,57.510000000000005,0.0,0
2022091102,3652,34.059999999999995,0.0,0
2022091102,3673,34.55999999999999,0.0,0
2022091102,3695,57.53,0.0,0
2022091102,3739,32.199999999999996,64.39999999999999,2
2022091102,3783,46.7,0.0,0
2022091102,3828,0.35999999999999943,0.0,0
2022091102,3859,62.57999999999999,0.0,0
2022091102,3899,40.52000000000001,40.52000000000001,1
2022091102,3921,41.28,41.28,1
2022091102,3943,22.349999999999994,22.349999999999994,1
2022091102,3981,6.570000000000011,6.570000000000011,1
2022091102,4019,13.030000000000001,0.0,0
2022091102,4080,0.5599999999999916,0.0,0
2022091102,4102,56.47,56.47,1
2022091102,4166,0.8900000000000023,0.0,0
2022091102,4189,2.320000000000004,0.0,0
2022091102,4231,1.0200000000000067,0.0,0
2022091103,58,18.599999999999998,18.599999999999998,1
2022091103,82,18.28,0.0,0
2022091103,111,6.440000000000001,0.0,0
2022091103,176,14.799999999999994,0.0,0
2022091103,195,43.67,43.67,1
2022091103,253,22.84,0.0,0
2022091103,274,5.399999999999995,5.399999999999995,1
2022091103,295,7.849999999999995,0.0,0
2022091103,319,11.279999999999998,22.559999999999995,2
2022091103,340,14.899999999999983,14.899999999999983,1
2022091103,364,34.190000000000005,34.190000000000005,1
2022091103,388,7.06000000000001,0.0,0
2022091103,412,44.739999999999995,44.739999999999995,1
2022091103,446,56.28,56.28,1
2022091103,499,18.750000000000004,37.50000000000001,2
2022091103,520,20.06000000000001,40.12000000000002,2
2022091103,541,20.2,0.0,0
2022091103,611,32.010000000000005,32.010000000000005,1
2022091103,632,16.090000000000007,32.180000000000014,2
2022091103,690,15.610000000000005,15.610000000000005,1
2022091103,719,10.400000000000002,10.400000000000002,1
2022091103,743,2.9200000000000035,0.0,0
2022091103,764,14.129999999999988,14.129999999999988,1
2022091103,796,0.6599999999999984,0.0,0
2022091103,852,6.16,6.16,1
2022091103,881,11.700000000000006,11.700000000000006,1
2022091103,902,9.439999999999996,0.0,0
2022091103,926,53.400000000000006,0.0,0
2022091103,955,22.31,22.31,1
2022091103,995,8.330000000000002,0.0,0
2022091103,1016,18.93,18.93,1
2022091103,1037,11.050000000000011,11.050000000000011,1
2022091103,1058,5.920000000000009,0.0,0
2022091103,1084,24.460000000000004,24.460000000000004,1
2022091103,1105,17.660000000000004,17.660000000000004,1
2022091103,1126,40.61,81.22,2
2022091103,1150,23.679999999999996,118.39999999999998,5
2022091103,1171,45.349999999999994,45.349999999999994,1
2022091103,1228,2.379999999999992,2.379999999999992,1
2022091103,1249,4.530000000000001,4.530000000000001,1
2022091103,1315,11.27,11.27,1
2022091103,1336,14.149999999999999,0.0,0
2022091103,1363,43.51,43.51,1
2022091103,1384,0.8199999999999967,0.0,0
2022091103,1405,3.6100000000000048,0.0,0
2022091103,1429,11.930000000000009,11.930000000000009,1
2022091103,1471,4.220000000000002,4.220000000000002,1
2022091103,1493,10.360000000000003,10.360000000000003,1
2022091103,1514,50.790000000000006,0.0,0
2022091103,1565,40.73,81.46,2
2022091103,1589,8.300000000000002,16.600000000000005,2
2022091103,1610,48.089999999999996,0.0,0
2022091103,1648,31.990000000000002,0.0,0
2022091103,1672,5.600000000000005,5.600000000000005,1
2022091103,1700,13.090000000000003,13.090000000000003,1
2022091103,1772,17.159999999999997,17.159999999999997,1
2022091103,1798,1.2400000000000002,0.0,0
2022091103,1926,25.8,51.6,2
2022091103,1947,7.619999999999994,7.619999999999994,1
2022091103,1968,0.6699999999999999,0.0,0
2022091103,2008,10.020000000000005,10.020000000000005,1
2022091103,2037,29.989999999999995,29.989999999999995,1
2022091103,2058,4.539999999999996,0.0,0
2022091103,2082,2.5999999999999943,2.5999999999999943,1
2022091103,2103,8.009999999999994,8.009999999999994,1
2022091103,2125,62.980000000000004,0.0,0
2022091103,2172,0.8200000000000038,0.0,0
2022091103,2201,39.169999999999995,78.33999999999999,2
2022091103,2222,82.94999999999999,82.94999999999999,1
2022091103,2243,18.669999999999998,18.669999999999998,1
2022091103,2272,23.6,70.80000000000001,3
2022091103,2291,12.499999999999998,12.499999999999998,1
2022091103,2315,7.179999999999989,7.179999999999989,1
2022091103,2336,13.889999999999997,13.889999999999997,1
2022091103,2357,25.43999999999999,25.43999999999999,1
2022091103,2414,6.6800000000000015,6.6800000000000015,1
2022091103,2433,54.29,108.58,2
2022091103,2462,11.549999999999997,11.549999999999997,1
2022091103,2483,2.1800000000000104,0.0,0
2022091103,2511,0.9400000000000119,0.0,0
2022091103,2569,26.109999999999992,26.109999999999992,1
2022091103,2670,9.509999999999993,0.0,0
2022091103,2719,12.319999999999993,12.319999999999993,1
2022091103,2740,0.40999999999999837,0.0,0
2022091103,2780,2.539999999999983,0.0,0
2022091103,2807,40.43,40.43,1
2022091103,2829,5.6500000000000075,5.6500000000000075,1
2022091103,2851,59.650000000000006,59.650000000000006,1
2022091103,2907,0.8100000000000058,0.0,0
2022091103,2931,1.2599999999999953,0.0,0
2022091103,2955,17.07,17.07,1
2022091103,2976,1.9899999999999984,0.0,0
2022091103,3011,9.749999999999991,9.749999999999991,1
2022091103,3032,18.76,56.28,3
2022091103,3054,3.9600000000000133,3.9600000000000133,1
2022091103,3079,1.490000000000009,0.0,0
2022091103,3105,5.38000000000001,5.38000000000001,1
2022091103,3126,12.68999999999999,12.68999999999999,1
2022091103,3147,0.0,0.0,0
2022091103,3171,10.989999999999993,10.989999999999993,1
2022091103,3227,9.169999999999986,0.0,0
2022091103,3251,0.639999999999997,0.0,0
2022091103,3272,10.799999999999994,10.799999999999994,1
2022091103,3294,13.109999999999994,13.109999999999994,1
2022091103,3367,4.0799999999999965,0.0,0
2022091103,3389,1.6399999999999917,0.0,0
2022091103,3413,35.92999999999999,0.0,0
2022091103,3435,4.26,0.0,0
2022091103,3464,0.3800000000000061,0.0,0
2022091103,3505,22.27,22.27,1
2022091103,3527,8.069999999999997,8.069999999999997,1
2022091103,3568,0.7499999999999929,0.0,0
2022091103,3613,8.050000000000002,8.050000000000002,1
2022091103,3658,1.1300000000000026,0.0,0
2022091103,3680,14.599999999999994,14.599999999999994,1
2022091103,3755,2.0899999999999963,0.0,0
2022091103,3779,12.93,0.0,0
2022091103,3803,18.240000000000006,0.0,0
2022091103,3825,22.5,0.0,0
2022091103,3849,58.970000000000006,0.0,0
2022091103,3890,17.31000000000001,0.0,0
2022091103,3945,4.589999999999996,0.0,0
2022091103,4008,0.2300000000000022,0.0,0
2022091103,4154,13.879999999999995,13.879999999999995,1
2022091103,4175,0.8900000000000006,0.0,0
2022091103,4199,1.9000000000000004,1.9000000000000004,1
2022091103,4279,0.27000000000000846,0.0,0
2022091103,4300,16.069999999999993,16.069999999999993,1
2022091103,4324,13.680000000000007,13.680000000000007,1
2022091103,4353,22.47,44.94,2
2022091103,4434,16.490000000000006,0.0,0
2022091103,4462,11.669999999999995,11.669999999999995,1
2022091103,4488,14.450000000000003,0.0,0
2022091103,4540,4.449999999999996,0.0,0
2022091103,4631,13.190000000000003,13.190000000000003,1
2022091103,4657,25.55999999999999,0.0,0
2022091103,4686,20.470000000000002,20.470000000000002,1
2022091103,4710,0.48999999999999133,0.0,0
2022091103,4827,0.03999999999999915,0.0,0
2022091103,4872,0.9300000000000068,0.0,0
2022091103,4921,74.00999999999999,0.0,0
2022091103,4947,9.240000000000016,0.0,0
2022091103,4993,2.769999999999998,2.769999999999998,1
2022091103,5015,3.4999999999999964,0.0,0
2022091103,5039,0.4399999999999924,0.0,0
2022091103,5074,1.0599999999999916,0.0,0
2022091103,5096,0.6400000000000095,0.0,0
2022091103,5120,23.289999999999992,0.0,0
2022091104,58,27.610000000000007,27.610000000000007,1
2022091104,86,40.72,40.72,1
2022091104,107,34.480000000000004,68.96000000000001,2
2022091104,128,29.320000000000007,29.320000000000007,1
2022091104,149,53.019999999999996,53.019999999999996,1
2022091104,217,39.459999999999994,0.0,0
2022091104,238,46.38000000000001,46.38000000000001,1
