,gameId,playId,a_mean,a_max,y_delta,dis_sum
66,2022090800,2288,-2.609,-7.29,-0.68,-0.72
67,2022090800,2336,-3.81,-5.36,-0.02,-1.75
68,2022090800,2360,-0.015,-0.02,-0.0,-0.06
69,2022090800,2381,-0.261,-0.3800000000000001,-0.0,-0.03
70,2022090800,2400,-0.39000000000000007,-0.6200000000000001,-0.02,-0.17
71,2022090800,2464,-0.32999999999999996,-0.7799999999999999,-0.01,-5.25
72,2022090800,2485,-0.0029999999999999957,0.0,-0.01,-0.03
73,2022090800,2506,-1.188,-5.3,-0.01,-0.2
74,2022090800,2527,-3.3609999999999998,-8.98,-0.03,-5.39
75,2022090800,2551,-0.49400000000000005,-1.75,-0.03,-0.04000000000000001
76,2022090800,2572,-0.6900000000000001,-1.09,-2.94,-2.9899999999999998
77,2022090800,2599,0.0,0.0,-0.01,-0.01
78,2022090800,2623,-0.324,-0.72,-0.01,-0.04000000000000001
79,2022090800,2688,-1.51,-2.54,-2.41,-2.7600000000000002
80,2022090800,2712,-3.351,-6.5,-0.56,-0.6299999999999999
81,2022090800,2733,-3.137,-5.27,-1.16,-1.1
82,2022090800,2755,-1.0950000000000002,-1.26,0.0,-3.31
83,2022090800,2815,-0.391,-0.7999999999999999,-0.02,-0.04000000000000001
84,2022090800,2839,-0.025999999999999995,0.0,-0.0,-0.14
85,2022090800,2860,-0.578,-1.08,-0.05,-0.25
86,2022090800,2884,-0.3999999999999999,-1.0999999999999999,-0.0,-0.34
87,2022090800,2908,-0.01833333333333334,-0.030000000000000027,-0.03,-0.03
88,2022090800,2934,-0.594,-0.7899999999999999,-0.25,-0.25
89,2022090800,2958,-0.016,-0.010000000000000002,-0.03,-0.009999999999999995
90,2022090800,2979,-1.0950000000000002,-2.73,-5.03,-5.4
91,2022090800,3047,-0.5579999999999999,-0.91,-0.02,-0.33
92,2022090800,3092,-1.176,-1.83,-3.11,-3.5100000000000002
93,2022090800,3121,-0.079,-0.21,0.0,-0.04
94,2022090800,3145,-1.472,-1.9100000000000001,-0.08,-0.23000000000000004
95,2022090800,3166,-0.47100000000000003,-1.22,-0.01,-0.20000000000000004
96,2022090800,3190,-0.14,-0.09999999999999998,-0.02,-0.13999999999999999
97,2022090800,3214,-0.5429999999999999,-1.3299999999999998,-0.03,-0.030000000000000027
98,2022090800,3262,-3.1300000000000003,-4.23,0.0,-5.64
99,2022090800,3283,-1.5030000000000001,-2.7300000000000004,-0.99,-1.0
100,2022090800,3304,-2.64,-3.17,-2.36,-2.84
101,2022090800,3341,-0.087,-0.39,-0.02,-0.049999999999999996
102,2022090800,3362,-0.06625,-0.12,-0.01,-0.05000000000000002
103,2022090800,3407,-0.07800000000000007,-0.24,-0.03,-0.22000000000000003
104,2022090800,3431,-0.531,-1.06,-0.02,-0.12
105,2022090800,3455,-0.22599999999999995,-0.44,-0.02,-0.18000000000000002
106,2022090800,3489,-0.45999999999999996,-0.45999999999999996,0.0,0.0
107,2022090800,3513,-0.12200000000000011,-0.6,-0.12,-0.010000000000000009
108,2022090800,3537,-0.271,-0.29000000000000004,-0.04,-0.2
109,2022090800,3576,-0.035,-0.039999999999999994,-0.01,-0.22
110,2022090800,3617,-0.5925,-0.69,-0.01,0.0
111,2022090800,3636,-3.128,-5.1000000000000005,-1.27,-1.39
112,2022090800,3674,-1.221,-1.88,-2.8,-2.9
113,2022090800,3696,-0.016999999999999998,-0.010000000000000002,-0.02,-0.10999999999999999
114,2022091100,57,-3.3920000000000003,-4.68,-0.0,-5.2299999999999995
115,2022091100,78,-0.123,-0.39,0.0,-0.05
116,2022091100,99,-0.04799999999999993,-0.44999999999999996,-0.03,-0.060000000000000026
117,2022091100,121,-1.628,-3.57,-0.01,-0.7200000000000001
118,2022091100,145,-0.034,-0.05,-0.01,-0.06999999999999999
119,2022091100,166,-4.545,-6.01,-0.01,-3.36
120,2022091100,190,-1.919,-2.91,-4.47,-4.970000000000001
121,2022091100,212,-2.25,-3.75,-0.0,-5.44
122,2022091100,233,-0.523,-1.2,0.0,-0.1
123,2022091100,301,-0.045000000000000005,-0.15,-0.01,-0.09000000000000001
124,2022091100,322,-0.10300000000000001,-0.19,-0.01,-0.010000000000000009
125,2022091100,348,-0.019,-0.019999999999999997,-0.01,-0.08
126,2022091100,395,-2.702,-4.2700000000000005,-1.05,-1.16
127,2022091100,419,-0.0040000000000000036,-0.07999999999999999,-0.01,0.0
128,2022091100,458,-0.028999999999999998,-0.04,-0.05,-0.1
129,2022091100,501,-3.525,-5.390000000000001,-0.02,-5.11
130,2022091100,522,-0.11199999999999999,-0.10999999999999999,-0.05,-0.01999999999999999
131,2022091100,546,-1.296,-2.44,-3.5,-3.63
132,2022091100,572,-0.00899999999999998,-0.42,-0.01,-0.010000000000000009
133,2022091100,594,-0.33999999999999997,-1.07,-0.06,-0.10999999999999999
134,2022091100,679,-2.147,-3.54,-0.02,-5.63
135,2022091100,719,-0.22499999999999998,-0.33999999999999997,-0.05,-0.06
136,2022091100,741,-4.47,-6.25,-2.04,-2.25
137,2022091100,762,-0.375,-1.0,-0.05,-0.21000000000000002
138,2022091100,783,-0.468,-1.06,-0.08,-0.12
139,2022091100,807,-0.009000000000000008,-0.08000000000000002,0.0,-0.16
140,2022091100,828,-0.05500000000000005,-0.019999999999999962,-0.01,-0.05000000000000002
141,2022091100,870,-0.372,-1.66,-0.04,-0.13
142,2022091100,914,-3.42,-4.09,-4.36,-4.819999999999999
143,2022091100,935,-0.091,-0.31,-0.02,-0.05
144,2022091100,956,0.0,0.0,0.0,-0.01
145,2022091100,996,-1.6600000000000001,-3.15,0.0,-0.46
146,2022091100,1017,-1.567,-3.07,-5.37,-5.75
147,2022091100,1046,0.0,0.0,-0.0,-0.03
148,2022091100,1067,-3.2519999999999993,-4.05,-4.52,-4.9
149,2022091100,1088,-0.08199999999999999,-0.22,0.0,-0.03
150,2022091100,1170,-2.955,-3.43,-2.9,-2.98
151,2022091100,1191,-0.006000000000000001,-0.01,0.0,-0.07
152,2022091100,1231,-0.03,-0.060000000000000005,-0.01,-0.1
153,2022091100,1260,-0.09100000000000003,-0.4,-0.04,-0.009999999999999981
154,2022091100,1281,-0.51,-1.0899999999999999,-0.17,-0.03
155,2022091100,1335,-0.407,-0.59,-0.03,-0.09
156,2022091100,1359,0.0,0.0,-0.0,-0.01
157,2022091100,1413,-5.331,-6.23,-0.79,-1.79
158,2022091100,1466,-0.028999999999999998,-0.11000000000000001,-0.02,0.0
159,2022091100,1485,-0.423,-0.66,-0.02,-0.04999999999999999
160,2022091100,1514,-0.29900000000000015,-0.7200000000000002,-0.08,-0.9499999999999997
161,2022091100,1552,-0.675,-1.02,-0.88,-1.06
162,2022091100,1587,-0.04000000000000001,-0.19,-0.0,-0.09999999999999999
163,2022091100,1608,0.0,0.0,-0.01,-0.01
164,2022091100,1651,-3.623,-4.48,-2.34,-2.5900000000000003
165,2022091100,1672,-3.105,-4.22,-4.63,-5.1
166,2022091100,1713,-0.043,-0.06,-0.01,-0.08
167,2022091100,1769,-0.10200000000000001,-0.12,-0.04,-0.09
168,2022091100,1793,-0.059,-0.21999999999999997,-0.03,0.0
169,2022091100,1815,-0.018,-0.020000000000000004,0.0,-0.009999999999999995
170,2022091100,1887,-0.02,-0.009999999999999995,-0.02,-0.09999999999999999
171,2022091100,1928,-0.013999999999999999,-0.020000000000000004,-0.02,-0.009999999999999995
172,2022091100,1952,-0.023999999999999966,-0.11000000000000004,-0.05,-0.03
173,2022091100,2048,-0.8270000000000001,-1.4200000000000002,-0.02,-4.97
174,2022091100,2069,-1.222,-1.7600000000000002,-0.01,-6.8500000000000005
175,2022091100,2090,-0.42300000000000004,-0.74,-0.01,-0.12
176,2022091100,2114,-0.33699999999999997,-0.3800000000000001,-0.07,-0.33999999999999997
177,2022091100,2135,-0.21500000000000005,-0.18000000000000005,-0.01,-0.04000000000000001
178,2022091100,2159,-0.354,-0.6799999999999999,-0.06,-0.05000000000000002
179,2022091100,2183,-1.0330000000000001,-1.69,-0.01,-5.82
180,2022091100,2204,-1.3579999999999999,-2.94,-4.44,-4.91
181,2022091100,2226,-0.067,-0.08,-0.05,-0.08
182,2022091100,2245,-0.323,-0.64,-0.03,-0.1
183,2022091100,2303,-3.5420000000000003,-4.96,-1.93,-1.9500000000000002
184,2022091100,2332,-0.46900000000000003,-1.7,-0.01,-0.05000000000000002
185,2022091100,2353,-0.0040000000000000036,-0.009999999999999995,-0.02,-0.06
186,2022091100,2374,-2.337,-3.0100000000000002,-0.02,-1.86
187,2022091100,2436,-0.04200000000000001,-0.06999999999999999,-0.02,-0.02
188,2022091100,2491,-1.452,-2.63,-0.01,-4.99
189,2022091100,2512,-0.696,-0.8599999999999999,-0.04,-0.13000000000000003
190,2022091100,2533,-0.049,-0.38,-0.0,-0.010000000000000009
191,2022091100,2555,-0.462,-0.82,-0.02,-0.06999999999999999
192,2022091100,2595,-0.024999999999999967,-0.31999999999999995,-0.02,-0.04000000000000001
193,2022091100,2616,-0.047,-0.31,0.0,-0.09
194,2022091100,2640,-0.045000000000000005,-0.08,-0.01,-0.09
195,2022091100,2661,-0.086,-0.23,-0.01,-0.04000000000000001
196,2022091100,2683,-0.02400000000000002,-0.4600000000000001,-0.12,-0.07
197,2022091100,2720,-3.984,-6.45,-0.01,-2.45
198,2022091100,2741,-0.8009999999999999,-1.39,-4.85,-5.340000000000001
199,2022091100,2762,-0.010000000000000009,-0.010000000000000009,-0.0,-0.07
200,2022091100,2841,-0.022999999999999993,-0.3,-0.01,-0.16999999999999998
201,2022091100,2878,-0.18600000000000003,-0.6799999999999999,-0.03,-0.31
202,2022091100,2899,-0.389,-0.71,-0.02,-0.16
203,2022091100,2960,-0.04200000000000001,-0.2,0.0,-0.1
204,2022091100,2984,-2.017,-2.5700000000000003,-0.01,-2.97
205,2022091100,3028,-0.13499999999999995,-0.26,-0.01,-0.15000000000000002
206,2022091100,3050,-2.7299999999999995,-3.57,-2.59,-2.66
207,2022091100,3119,-0.14600000000000005,-0.06999999999999995,-0.04,-0.15
208,2022091100,3148,-0.105,-0.18000000000000002,-0.01,-0.03
209,2022091100,3177,0.0,0.0,-0.0,-0.030000000000000002
210,2022091100,3201,-0.31099999999999994,-0.24,-0.02,-0.04999999999999999
211,2022091100,3267,-0.09200000000000003,-0.14,-0.2,-0.15000000000000002
212,2022091100,3289,-2.8850000000000002,-3.18,-0.01,-4.57
213,2022091100,3310,-1.302,-2.82,0.0,-5.39
214,2022091100,3334,-0.199,-0.76,0.0,-0.05
215,2022091100,3355,-0.019,-0.03,0.0,-0.019999999999999997
216,2022091100,3379,-1.6880000000000002,-3.11,-0.01,-0.49000000000000005
217,2022091100,3446,-0.017999999999999995,-0.019999999999999997,-0.01,-0.020000000000000004
218,2022091100,3475,-0.07100000000000001,-0.020000000000000004,-0.03,-0.04000000000000001
219,2022091100,3504,-0.026000000000000002,-0.03,-0.02,-0.09
220,2022091100,3526,-0.20199999999999999,-0.28,-0.03,-0.2
221,2022091100,3554,-0.05299999999999999,-0.09,-0.01,-0.010000000000000009
222,2022091100,3578,0.0,0.0,0.0,-0.01
223,2022091100,3647,-0.008999999999999998,-0.009999999999999998,0.0,-0.020000000000000004
224,2022091100,3671,-0.094,-0.22,-0.0,-0.04000000000000001
225,2022091100,3757,-2.7489999999999997,-4.41,-0.03,-6.27
226,2022091100,3778,-2.767,-4.45,0.0,-6.3100000000000005
227,2022091100,3816,-0.41100000000000003,-0.46,-0.03,-0.12000000000000001
228,2022091100,3888,-2.882,-4.58,-0.01,-6.3
229,2022091100,3926,-3.005,-3.99,-0.02,-5.39
230,2022091100,3964,-0.010999999999999998,-0.019999999999999997,-0.02,-0.04
231,2022091100,4032,-0.08000000000000002,-0.09000000000000008,0.0,-0.07999999999999999
232,2022091100,4068,-0.2566666666666667,-0.23999999999999988,-0.18,-0.10000000000000003
233,2022091100,4102,-0.049,-0.08,-0.01,-0.039999999999999994
234,2022091100,4131,-0.14300000000000002,-0.45000000000000007,-0.01,-0.15000000000000002
235,2022091100,4187,-0.009000000000000001,0.0,-0.05,-0.05
236,2022091100,4210,-0.387,-0.7300000000000001,-0.03,-0.04999999999999999
237,2022091100,4266,-0.028999999999999998,-0.04,-0.0,-0.1
238,2022091100,4307,-0.315,-0.47000000000000003,-0.0,-0.04000000000000001
239,2022091101,63,-0.0050000000000000044,0.0,-0.01,-0.01999999999999999
240,2022091101,85,-1.0020000000000002,-1.21,-2.56,-2.5300000000000002
241,2022091101,109,-0.187,-0.04999999999999999,-0.05,-0.11000000000000001
242,2022091101,184,-4.487,-5.0,-0.85,-2.0300000000000002
243,2022091101,213,-2.461,-3.08,-0.58,-3.51
244,2022091101,251,-1.5179999999999998,-1.7999999999999998,-0.05,-5.43
245,2022091101,272,-1.5370000000000004,-2.64,-1.17,-0.49
246,2022091101,296,-3.6080000000000005,-4.3100000000000005,-3.02,-2.7
247,2022091101,317,-0.45899999999999996,-0.53,-0.24,-0.019999999999999962
248,2022091101,339,-2.422,-3.29,-0.88,-1.0999999999999999
249,2022091101,361,-0.7019999999999998,-0.6699999999999999,-0.0,-0.16000000000000003
250,2022091101,417,-0.486,-0.7100000000000001,-0.01,-0.12000000000000002
251,2022091101,438,-0.8310000000000002,-1.07,-0.7,-0.79
252,2022091101,521,-1.9250000000000003,-1.27,-0.74,-1.19
253,2022091101,542,-0.558,-0.99,-0.03,-0.019999999999999962
254,2022091101,599,-1.088,-1.18,-0.01,-0.010000000000000009
255,2022091101,620,-0.040000000000000036,-0.13000000000000012,-0.13,-0.32000000000000006
256,2022091101,641,-0.862,-0.9200000000000002,-0.04,-0.040000000000000036
257,2022091101,686,-1.244,-1.11,-0.97,-0.95
258,2022091101,708,-0.19300000000000003,-0.35000000000000003,-0.04,-0.03999999999999998
259,2022091101,748,-0.135,-0.07000000000000006,-0.04,-0.15999999999999998
260,2022091101,772,-0.238,-0.33999999999999997,-0.5,-0.8600000000000001
261,2022091101,850,-0.361,-0.8999999999999999,-0.1,-0.16000000000000003
262,2022091101,883,-0.07200000000000006,-0.020000000000000018,-0.04,-5.551115123125783e-17
263,2022091101,993,-1.5829999999999997,-1.6,-0.07,-2.22
264,2022091101,1014,-0.06500000000000006,-0.20999999999999996,-0.01,-0.03
265,2022091101,1036,-0.12400000000000005,-0.5,0.0,-0.06000000000000005
266,2022091101,1101,-0.135,-0.27,-0.07,-0.08
267,2022091101,1122,-0.025,-0.049999999999999996,-0.01,-0.09999999999999999
268,2022091101,1144,-0.053000000000000005,-0.15000000000000002,-0.01,-0.08
269,2022091101,1166,-0.26,-0.5700000000000001,-0.02,-0.11
270,2022091101,1192,-1.039,-1.8,-3.89,-4.59
271,2022091101,1213,-0.15400000000000003,-0.58,-0.03,-0.19000000000000003
272,2022091101,1276,-2.285,-2.56,-0.06,-2.5
273,2022091101,1338,-0.022000000000000002,-0.049999999999999996,-0.04,-0.04000000000000001
274,2022091101,1357,-1.166,-0.8399999999999999,-0.09,-1.46
275,2022091101,1384,-0.616,-1.1900000000000002,0.0,-0.35000000000000003
276,2022091101,1438,-0.9139999999999999,-0.4200000000000004,-0.0,-1.05
277,2022091101,1468,-0.2529999999999999,-0.09999999999999998,-0.3,-0.29999999999999993
278,2022091101,1492,-0.07300000000000001,-0.22999999999999998,-0.04,-0.33999999999999997
279,2022091101,1516,-2.7409999999999997,-3.2,0.0,-2.6799999999999997
280,2022091101,1537,-0.7810000000000001,-1.13,-3.67,-3.7399999999999998
281,2022091101,1564,-0.172,-0.020000000000000018,-0.07,-0.08000000000000002
282,2022091101,1590,-0.9619999999999999,-1.66,-0.58,-0.49
283,2022091101,1616,-0.013999999999999995,-0.039999999999999994,-0.01,-0.09
284,2022091101,1669,-0.08900000000000002,-0.7299999999999999,-0.02,-0.020000000000000018
285,2022091101,1691,-0.3670000000000001,-0.40000000000000013,-0.13,-0.13
286,2022091101,1720,-0.4610000000000001,-0.9400000000000001,-0.04,-0.1
287,2022091101,1744,-0.306,-0.6,-0.16,-0.21999999999999997
288,2022091101,1785,-0.16699999999999998,-0.32,-0.07,-0.23000000000000004
289,2022091101,1826,-0.43900000000000006,-0.52,-0.01,-0.08999999999999986
290,2022091101,1879,-1.088,-2.0999999999999996,-0.09,-0.3
291,2022091101,1901,-0.48700000000000004,-0.8199999999999998,-0.02,-0.02999999999999997
292,2022091101,1945,-0.575,-0.36,-0.01,-0.019999999999999962
293,2022091101,1980,-0.174,-0.29999999999999993,-0.05,-0.07
294,2022091101,2027,-3.23,-5.38,-2.41,-2.3200000000000003
295,2022091101,2089,-0.9770000000000001,-1.47,-0.06,0.0
296,2022091101,2199,-0.644,-0.43999999999999995,-0.01,-0.27
297,2022091101,2227,-0.118,-0.20999999999999996,-0.33,-0.020000000000000018
298,2022091101,2298,-0.286,-0.6299999999999999,-0.04,-0.29
299,2022091101,2320,-0.844,-0.73,-0.08,-0.23
300,2022091101,2341,-0.026999999999999996,-0.2,-0.06,0.0
301,2022091101,2365,-2.773,-2.76,-3.61,-3.4400000000000004
302,2022091101,2386,-0.19999999999999984,-0.29000000000000004,-0.09,-0.04999999999999999
303,2022091101,2431,-1.0539999999999998,-1.9699999999999998,-2.11,-2.0999999999999996
304,2022091101,2452,-0.20699999999999996,-0.57,-0.33,-0.26
305,2022091101,2478,-0.02300000000000002,-0.05999999999999994,-0.07,-0.04999999999999999
306,2022091101,2501,-0.9610000000000001,-0.75,-0.82,-1.04
307,2022091101,2545,-0.405,-0.8500000000000001,-0.14,-7.2
308,2022091101,2629,-0.20700000000000002,-0.4600000000000001,-0.01,-0.08000000000000002
309,2022091101,2683,-2.2439999999999998,-2.7299999999999995,-0.2,-0.6199999999999999
310,2022091101,2704,-0.014000000000000012,-0.4899999999999999,-0.07,-0.25
311,2022091101,2723,-0.9500000000000001,-1.71,-0.01,-0.37
312,2022091101,2783,-0.119,-0.08999999999999997,-0.01,-0.13
313,2022091101,2832,-0.1329999999999999,-0.28,-0.16,-0.32999999999999996
314,2022091101,2930,-0.26499999999999996,-0.7000000000000001,-0.01,0.0
315,2022091101,2951,-0.126,-0.5200000000000001,-0.24,-0.05000000000000002
316,2022091101,2980,-0.09299999999999997,-0.38000000000000006,-0.09,-0.03999999999999998
317,2022091101,3006,-0.44999999999999996,-0.15999999999999992,-0.03,-0.19
318,2022091101,3040,-0.2,-0.36000000000000004,-0.01,-0.05000000000000002
319,2022091101,3080,-0.09499999999999997,-0.09999999999999998,-0.18,-0.23
320,2022091101,3101,-0.29800000000000004,-0.77,-0.06,-0.07
321,2022091101,3125,-0.99,-1.1300000000000001,-0.26,-0.3
322,2022091101,3146,-0.12100000000000005,-0.22999999999999998,-0.14,-0.01999999999999999
323,2022091101,3168,-0.055,-0.08,-0.08,-0.27
324,2022091101,3221,-0.21999999999999997,-0.009999999999999787,-0.01,-0.030000000000000027
325,2022091101,3242,-1.6110000000000002,-1.71,-2.03,-2.23
326,2022091101,3263,-1.529,-1.1399999999999997,-0.02,-0.95
327,2022091101,3287,-0.067,-0.3800000000000001,-0.09,-0.31
328,2022091101,3315,-0.5,-1.1300000000000001,-0.02,-0.5
329,2022091101,3336,-1.435,-1.6400000000000001,-1.99,-1.94
330,2022091101,3357,-3.079,-3.89,-0.33,-1.8200000000000003
331,2022091101,3378,-0.10299999999999998,-0.54,-0.07,-0.06
332,2022091101,3399,-1.526,-3.2399999999999998,-0.01,-0.5700000000000001
333,2022091101,3454,-0.615,-0.7700000000000001,-0.08,-0.04999999999999999
334,2022091101,3545,-0.077,-0.3999999999999999,-0.11,-0.4
335,2022091101,3569,-2.252,-2.2600000000000002,-2.82,-3.04
336,2022091101,3591,-0.068,-0.07999999999999996,-0.05,-0.13
337,2022091101,3615,-0.18499999999999994,-0.29999999999999993,-0.06,-0.010000000000000009
338,2022091101,3669,-0.013999999999999957,-0.050000000000000044,-0.08,-0.15999999999999998
339,2022091101,3707,-0.31999999999999995,-1.3699999999999999,-0.06,-0.4
340,2022091101,3750,-0.3999999999999999,-0.2200000000000002,-0.61,-0.47
341,2022091101,3789,-1.182,-1.85,-0.27,-0.13
342,2022091101,3841,-0.3400000000000001,-0.6100000000000001,-0.26,-0.030000000000000027
343,2022091101,3862,-0.45100000000000007,-0.06000000000000005,-0.13,-0.06000000000000005
344,2022091101,3897,-0.027999999999999914,-0.15999999999999992,-0.43,-0.020000000000000018
345,2022091101,3923,-0.026000000000000023,-0.17000000000000004,-0.18,-0.04000000000000001
346,2022091101,3961,-1.0620000000000003,-1.4100000000000001,-1.85,-1.9599999999999997
347,2022091101,4104,-0.7759999999999998,-1.2000000000000002,-0.54,-1.8899999999999997
348,2022091101,4128,-0.07777777777777772,-0.029999999999999805,-0.02,-0.010000000000000009
349,2022091101,4174,-0.55,-0.36,-0.07,-0.25
350,2022091101,4242,-0.2320000000000001,-0.04999999999999982,-0.04,-0.010000000000000009
351,2022091102,64,-0.15199999999999997,-0.15999999999999998,-0.01,-0.06
352,2022091102,86,-1.696,-3.5,-0.0,-3.1
353,2022091102,107,-0.42500000000000004,-0.08999999999999986,-0.24,-0.18000000000000005
354,2022091102,145,-2.1849999999999996,-5.22,-0.71,-0.7100000000000001
355,2022091102,189,-1.365,-2.43,-0.18,-0.38
356,2022091102,218,-0.8160000000000001,-1.31,-0.01,-0.08000000000000002
357,2022091102,239,-1.6410000000000002,-2.6100000000000003,-0.8,-0.88
358,2022091102,268,-0.005,0.0,-0.0,-0.010000000000000002
359,2022091102,322,-1.8469999999999998,-2.13,-0.08,-0.9200000000000002
360,2022091102,343,-0.9270000000000002,-3.9099999999999997,-0.02,-0.040000000000000036
361,2022091102,364,-0.045000000000000005,-0.04,-0.05,-0.08999999999999998
362,2022091102,388,-2.2880000000000003,-2.14,-0.0,-2.06
363,2022091102,467,-2.934,-4.14,-0.01,-2.17
364,2022091102,488,-0.12100000000000001,-0.04999999999999999,-0.18,-0.030000000000000027
365,2022091102,531,-1.7479999999999998,-2.52,-0.49,-0.73
366,2022091102,552,-1.4760000000000002,-2.9200000000000004,-0.01,-0.58
367,2022091102,574,0.0,0.0,0.0,-0.019999999999999997
368,2022091102,595,-1.1400000000000001,-2.31,-0.0,-0.5
369,2022091102,698,-0.5,-0.73,-0.03,-0.16999999999999998
370,2022091102,756,-2.337,-2.95,-2.16,-2.48
371,2022091102,800,-1.328,-1.67,-0.02,-2.8400000000000003
372,2022091102,821,-0.019999999999999997,-0.020000000000000004,-0.0,-0.01999999999999999
373,2022091102,900,-2.352,-2.78,-0.01,-1.33
374,2022091102,921,-0.817,-1.91,-0.0,-0.16999999999999998
375,2022091102,942,-0.513,-0.93,-0.03,-0.12999999999999998
376,2022091102,989,-0.4740000000000001,-0.9800000000000002,-0.02,-0.18
377,2022091102,1029,-1.918,-2.7299999999999995,-1.39,-1.2400000000000002
378,2022091102,1050,-0.027999999999999997,-0.04,-0.0,0.0
379,2022091102,1107,-1.448,-1.94,-0.01,-0.56
380,2022091102,1133,-0.13500000000000004,-0.26,-0.07,-0.06999999999999998
